analysis_id,element_id,frequency,feature_id,fraction
ALEsKOs01_11,Entner-Doudoroff,0,parent_classes,0
ALEsKOs01_11,"export, signal peptide cleavage",0,parent_classes,0
ALEsKOs01_11,Fe aquisition,0,parent_classes,0
ALEsKOs01_11,flagellum,0,parent_classes,0
ALEsKOs01_11,folic acid,0,parent_classes,0
ALEsKOs01_11,formyl-THF biosynthesis,0,parent_classes,0
ALEsKOs01_11,galactose metabolism,0,parent_classes,0
ALEsKOs01_11,Genes,0,parent_classes,0
ALEsKOs01_11,glutamate,0,parent_classes,0
ALEsKOs01_11,glutathione,0,parent_classes,0
ALEsKOs01_11,glycine,0,parent_classes,0
ALEsKOs01_11,glycolate metabolism,0,parent_classes,0
ALEsKOs01_11,glycoprotein,0,parent_classes,0
ALEsKOs01_11,glyoxylate bypass,0,parent_classes,0
ALEsKOs01_11,glyoxylate degradation,0,parent_classes,0
ALEsKOs01_11,"heme, porphyrine",0,parent_classes,0
ALEsKOs01_11,histidine,0,parent_classes,0
ALEsKOs01_11,homoserine,0,parent_classes,0
ALEsKOs01_11,incorporation of metal ions,0,parent_classes,0
ALEsKOs01_11,information transfer,0,parent_classes,0
ALEsKOs01_11,Ion-gradient-driven energizers,0,parent_classes,0
ALEsKOs01_11,leucine,0,parent_classes,0
ALEsKOs01_11,lipid A,0,parent_classes,0
ALEsKOs01_11,lipoate,0,parent_classes,0
ALEsKOs01_11,lipopolysaccharide,0,parent_classes,0
ALEsKOs01_11,lipoprotein,0,parent_classes,0
ALEsKOs01_11,lysine,0,parent_classes,0
ALEsKOs01_11,metabolism of other compounds,0,parent_classes,0
ALEsKOs01_11,methionine,0,parent_classes,0
ALEsKOs01_11,methylation,0,parent_classes,0
ALEsKOs01_11,methylglyoxal metabolism,0,parent_classes,0
ALEsKOs01_11,misc. glucose metabolism,0,parent_classes,0
ALEsKOs01_11,molybdenum,0,parent_classes,0
ALEsKOs01_11,nicotinamide adenine dinucleotide,0,parent_classes,0
ALEsKOs01_11,"non-oxidative branch, pentose pathway",0,parent_classes,0
ALEsKOs01_11,"nucleoproteins, basic proteins",0,parent_classes,0
ALEsKOs01_11,nucleotides,0,parent_classes,0
ALEsKOs01_11,other compounds,0,parent_classes,0
ALEsKOs01_11,Pfam Features,0,parent_classes,0
ALEsKOs01_11,pH,0,parent_classes,0
ALEsKOs01_11,Phantom-Genes,0,parent_classes,0
ALEsKOs01_11,phenylalanine,0,parent_classes,0
ALEsKOs01_11,phospholipid,0,parent_classes,0
ALEsKOs01_11,polyamine biosynthesis,0,parent_classes,0
ALEsKOs01_11,proline,0,parent_classes,0
ALEsKOs01_11,protection,0,parent_classes,0
ALEsKOs01_11,protein related,0,parent_classes,0
ALEsKOs01_11,purine biosynthesis,0,parent_classes,0
ALEsKOs01_11,purine ribonucleotide biosynthesis,0,parent_classes,0
ALEsKOs01_11,putrescine catabolism,0,parent_classes,0
ALEsKOs01_11,pyrimidine biosynthesis,0,parent_classes,0
ALEsKOs01_11,pyrimidine ribonucleotide biosynthesis,0,parent_classes,0
ALEsKOs01_11,pyruvate dehydrogenase,0,parent_classes,0
ALEsKOs01_11,quorum sensing,0,parent_classes,0
ALEsKOs01_11,radiation,0,parent_classes,0
ALEsKOs01_11,regulation,0,parent_classes,0
ALEsKOs01_11,regulons or multilayer component regulatory systems,0,parent_classes,0
ALEsKOs01_11,riboflavin,0,parent_classes,0
ALEsKOs01_11,RNA,0,parent_classes,0
ALEsKOs01_11,RNA degradation,0,parent_classes,0
ALEsKOs01_11,RNA related,0,parent_classes,0
ALEsKOs01_11,S-adenosyl methionine biosynthesis,0,parent_classes,0
ALEsKOs01_11,serine,0,parent_classes,0
ALEsKOs01_11,temperature extremes,0,parent_classes,0
ALEsKOs01_11,thiamin,0,parent_classes,0
ALEsKOs01_11,"thioredoxin, glutaredoxin",0,parent_classes,0
ALEsKOs01_11,threonine,0,parent_classes,0
ALEsKOs01_11,transport,0,parent_classes,0
ALEsKOs01_11,transposon related,0,parent_classes,0
ALEsKOs01_11,Truncated-Genes,0,parent_classes,0
ALEsKOs01_11,tryptophan,0,parent_classes,0
ALEsKOs01_11,type of regulation,0,parent_classes,0
ALEsKOs01_11,tyrosine,0,parent_classes,0
