"population","gene","prop"
"B1","PA1472660","3.20%"
"B2","PA1472700","0.046"
"B2","PA1472700","0.015"
"B2","PA1472700","0.046"
"B2","PA1473140","0.139"
"B2","PA1473140","0.139"
"B2","PA1473140","0.139"
"B1","PA1473150","1.00%"
"B2","PA1473150","0.026"
"B2","panB","0.059"
"B1","pauA","43.80%"
"B2","pauA","0.013"
"B2","pauA","0.023"
"B2","pauA","0.022"
"B2","pauA","0.022"
"B2","pauA","0.021"
"B2","pauA","0.021"
"B2","pauA","0.023"
"B2","pcaT","0.018"
"B2","pchE","0.058"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","0.021"
"B2","pchF","0.06"
"B2","pcnB","0.023"
"B1","pcrD","6.60%"
"B2","pdxB","0.015"
"B2","pdxB","0.014"
"B2","pdxB","0.015"
"B2","pdxB","0.014"
"B2","pelB","0.115"
"B2","pelB","0.115"
"B1","pfeA","1.20%"
"B2","pgl","1"
"B2","pgl","1"
"B2","pgl","1"
"B2","phaC1","1"
"B1","phaD","1.30%"
"B2","phhR","0.113"
"B2","phhR","0.078"
"B2","phhR","0.113"
"B2","phhR","0.078"
"B2","phhR","0.078"
"B2","phnA","1"
"B2","phnA","1"
"B2","phnA","1"
"B2","phnW","0.021"
"B2","phoP","0.175"
"B2","phoP","0.03"
"B2","phoP","0.175"
"B2","phoP","0.03"
"B2","phoP","0.175"
"B2","phoP","0.03"
"B1","phzG1","27.90%"
"B2","pilB","0.024"
"B2","pilB","0.013"
"B2","pilB","0.019"
"B2","pilE","0.018"
"B1","pilF","18.80%"
"B2","pilF","0.027"
"B2","pilQ","0.021"
"B2","pilQ","0.043"
"B2","pilQ","0.012"
"B2","pilQ","0.066"
"B2","pilR","0.03"
"B2","pilR2","0.019"
"B2","pilT","0.012"
"B2","pilY1","0.017"
"B2","pilY1","0.026"
"B2","pilY1","0.026"
"B2","pilY1","0.021"
"B2","pilY1","0.026"
"B2","pilY1","0.026"
"B2","pilY1","0.026"
"B2","pilY1","0.026"
"B2","pilY1","0.026"
"B2","pldA","0.021"
"B2","pldA","0.02"
"B2","pldA","0.02"
"B2","plsB","0.028"
"B2","popN","0.141"
"B2","potC","0.04"
"B1","ppc","23.80%"
"B1","ppk","100%"
"B2","pqqB","0.119"
"B2","pqqB","0.119"
"B2","pqsB","0.017"
"B2","pqsB","0.017"
"B2","prfH","0.036"
"B2","prmA","0.56"
"B2","prmA","0.56"
"B2","prmA","0.56"
"B2","prmA","0.56"
"B2","prmA","0.56"
"B2","prmA","0.56"
"B2","prpL","0.035"
"B2","prs","0.017"
"B2","prs","0.016"
"B2","prs","0.017"
"B2","prs","0.016"
"B2","pscB","0.02"
"B2","pscB","0.021"
"B2","pscB","0.021"
"B2","pscC","0.025"
"B2","pscH","0.025"
"B2","pscH","0.026"
"B2","pscL","1"
"B2","pscN","0.02"
"B2","pscO","0.104"
"B1","pscQ","27.80%"
"B2","pslE","0.019"
"B2","pslG","0.029"
"B2","pslG","0.029"
"B2","pslG","0.029"
"B2","pslJ","0.072"
"B1","pstA","11.30%"
"B1","pstA","33.30%"
"B1","purB","18.30%"
"B2","purB","0.039"
"B2","pvdD","1"
"B1","pvdJ","74.30%"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.03"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.031"
"B2","pvdJ","0.032"
"B2","pvdJ","0.035"
"B2","pvdJ","0.032"
"B1","pvdL","25.00%"
"B2","pvdL","0.04"
"B2","pvdL","0.029"
"B2","pvdL","0.082"
"B2","pyrC","0.061"
"B2","pyrE","0.051"
"B2","pyrQ","0.028"
"B2","pyrQ","0.028"
"B2","pyrQ","0.027"
"B2","pyrQ","0.028"
"B2","pyrQ","0.027"
"B2","qor","0.023"
"B2","qor","0.02"
"B2","qor","0.02"
"B2","qor","0.019"
"B2","qor","0.018"
"B2","rbsC","0.02"
"B2","rbsR","0.205"
"B2","rbsR","0.205"
"B2","rbsR","0.205"
"B1","rcsC","70.70%"
"B2","rcsC","0.02"
"B2","recB","0.031"
"B2","recB","0.031"
"B2","recC","0.055"
"B2","recC","0.055"
"B2","recC","0.032"
"B2","recC","0.055"
"B1","recG","100%"
"B1","recQ","3.90%"
"B1","recQ","3.90%"
"B1","rep","22.00%"
"B2","retS","0.025"
"B2","retS","0.025"
"B2","retS","0.025"
"B2","retS","0.025"
"B2","ribD","0.025"
"B2","rnr","0.027"
"B2","rnr","0.027"
"B2","rnr","0.027"
"B2","rnt","0.039"
"B2","rplN","0.019"
"B2","rpoA","0.132"
"B2","rpoA","0.132"
"B1","rpoB","6.80%"
"B1","rpoB","90.50%"
"B2","rpoB","0.027"
"B2","rpoB","0.032"
"B2","rpoB","0.02"
"B2","rpoB","0.036"
"B2","rpoB","0.032"
"B2","rpoB","0.032"
"B2","rpoC","0.542"
"B2","rpoC","0.542"
"B2","rpoC","0.031"
"B2","rpoC","0.046"
"B2","rpoC","0.542"
"B2","rpoC","0.542"
"B2","rpoD","0.016"
"B2","rpoS","0.012"
"B2","rpsA","0.229"
"B2","rpsA","0.229"
"B2","rpsA","0.229"
"B2","rpsA","0.229"
"B1","sahH","11.10%"
"B2","sbcC","0.212"
"B2","sbcC","0.212"
"B2","sbcC","0.212"
"B1","sbcD","7.60%"
"B2","sdaA","0.017"
"B2","selB","0.026"
"B2","selB","0.026"
"B2","selB","0.027"
"B2","selB","0.026"
"B2","selB","0.026"
"B2","selB","0.027"
"B2","serC","0.016"
"B1","sndH","3.20%"
"B1","speA","11.60%"
"B1","spuE","2.20%"
"B1","spuG","45.30%"
"B1","str","4.60%"
"B1","str","5.10%"
"B1","sucA","21.10%"
"B2","sucA","0.039"
"B1","thiL","3.10%"
"B1","thiL","3.20%"
"B1","thiL","3.10%"
"B2","thiL","0.358"
"B2","thiL","0.358"
"B2","thiL","0.358"
"B2","thiL","0.358"
"B1","tnpT","6.90%"
"B2","tolQ","0.014"
"B2","tolQ","0.014"
"B2","tolR","0.056"
"B2","tonB","0.037"
"B1","trpB","24.30%"
"B2","trxB1","0.169"
"B2","trxB1","0.169"
"B2","trxB1","0.169"
"B2","trxB2","0.013"
"B2","tyrS","0.03"
"B2","ubiE","0.015"
"B2","ureE","0.013"
"B2","ureE","0.013"
"B2","ureE","0.013"
"B2","ureE","0.013"
"B1","uvrD","2.20%"
"B1","wbpM","64.90%"
"B2","wbpZ","0.01"
"B1","wspA","4.20%"
"B2","wspD","0.447"
"B2","wspD","0.447"
"B2","wspD","0.447"
"B2","xcpW","0.017"
"B2","xylZ","0.029"
"B2","xylZ","0.029"
"B2","yajC","0.027"
