"population","gene","prop"
"B1","PA14_72410<U+00A0>?","1.90%"
"B1","PA14_72410<U+00A0>?","1.90%"
"B1","PA14_72410<U+00A0>?","1.80%"
"B2","PA14_72700<U+00A0>?","0.025"
"B2","PA14_72700<U+00A0>?","0.025"
"B2","PA14_72850<U+00A0>?","0.015"
"B1","PA14_73140<U+00A0>?","2.30%"
"B2","PA14_73140<U+00A0>?","0.387"
"B2","PA14_73140<U+00A0>?","0.387"
"B2","PA14_73140<U+00A0>?","0.387"
"B2","panC<U+00A0>?","0.018"
"B1","panE<U+00A0>?","2.30%"
"B2","panE<U+00A0>?","0.025"
"B1","pauA<U+00A0>?","2.50%"
"B1","pauA<U+00A0>?","6.80%"
"B1","pchE<U+00A0>?","4.70%"
"B2","pchE<U+00A0>?","0.044"
"B1","pchF<U+00A0>?","6.20%"
"B2","pchF<U+00A0>?","1"
"B2","pchF<U+00A0>?","1"
"B2","pchF<U+00A0>?","1"
"B2","pchF<U+00A0>?","1"
"B2","pchF<U+00A0>?","1"
"B2","pchF<U+00A0>?","0.032"
"B2","pchF<U+00A0>?","1"
"B2","pcnB<U+00A0>?","0.378"
"B2","pcnB<U+00A0>?","0.378"
"B1","pdxB<U+00A0>?","3.90%"
"B1","pdxB<U+00A0>?","3.00%"
"B1","pdxB<U+00A0>?","3.00%"
"B1","pdxB<U+00A0>?","3.10%"
"B1","pdxH<U+00A0>?","2.20%"
"B2","pelB<U+00A0>?","0.353"
"B2","pelB<U+00A0>?","0.353"
"B1","pgi<U+00A0>?","3.70%"
"B2","pgl<U+00A0>?","1"
"B2","pgl<U+00A0>?","1"
"B2","pgl<U+00A0>?","1"
"B1","pgm<U+00A0>?","2.90%"
"B2","phaC1<U+00A0>?","1"
"B2","phhR<U+00A0>?","0.369"
"B2","phhR<U+00A0>?","0.369"
"B2","phhR<U+00A0>?","0.369"
"B2","phnA<U+00A0>?","1"
"B2","phnA<U+00A0>?","1"
"B2","phnA<U+00A0>?","1"
"B2","phoP<U+00A0>?","0.295"
"B2","phoP<U+00A0>?","0.137"
"B2","phoP<U+00A0>?","0.348"
"B2","phoP<U+00A0>?","0.295"
"B2","phoP<U+00A0>?","0.137"
"B2","phoP<U+00A0>?","0.348"
"B2","phoP<U+00A0>?","0.295"
"B2","phoP<U+00A0>?","0.137"
"B2","phzC1<U+00A0>?","0.07"
"B1","phzG1<U+00A0>?","85.40%"
"B2","pilB<U+00A0>?","0.023"
"B2","pilB<U+00A0>?","0.095"
"B2","pilB<U+00A0>?","0.023"
"B2","pilB<U+00A0>?","0.095"
"B2","pilQ<U+00A0>?","0.092"
"B2","pilQ<U+00A0>?","0.092"
"B2","pilQ2<U+00A0>?","0.026"
"B1","pilR<U+00A0>?","3.70%"
"B1","pilS<U+00A0>?","2.00%"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilY1<U+00A0>?","0.026"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilY1<U+00A0>?","0.026"
"B2","pilY1<U+00A0>?","0.026"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilY1<U+00A0>?","0.162"
"B2","pilZ<U+00A0>?","0.043"
"B2","pnp<U+00A0>?","0.42"
"B2","pnp<U+00A0>?","0.42"
"B1","ppc<U+00A0>?","81.30%"
"B1","ppiD<U+00A0>?","8.30%"
"B1","ppk<U+00A0>?","100%"
"B2","ppkA<U+00A0>?","0.028"
"B1","pqqF<U+00A0>?","4.10%"
"B2","prmA<U+00A0>?","0.682"
"B2","prmA<U+00A0>?","0.682"
"B2","prmA<U+00A0>?","0.682"
"B2","prmA<U+00A0>?","0.682"
"B2","prmA<U+00A0>?","0.682"
"B2","prmA<U+00A0>?","0.682"
"B2","pscL<U+00A0>?","1"
"B2","pscN<U+00A0>?","0.053"
"B2","pscN<U+00A0>?","0.051"
"B1","pscQ<U+00A0>?","3.90%"
"B2","pslG<U+00A0>?","0.195"
"B2","pslG<U+00A0>?","0.195"
"B2","pslG<U+00A0>?","0.195"
"B2","pslI<U+00A0>?","0.019"
"B1","pstA<U+00A0>?","5.30%"
"B1","pstA<U+00A0>?","8.20%"
"B1","pstA<U+00A0>?","15.00%"
"B2","pvdD<U+00A0>?","1"
"B1","pvdJ<U+00A0>?","94.80%"
"B2","pyoS3A<U+00A0>?","0.084"
"B2","pyoS3A<U+00A0>?","0.084"
"B2","radC<U+00A0>?","0.014"
"B2","rbsR<U+00A0>?","0.234"
"B2","rbsR<U+00A0>?","0.234"
"B2","rbsR<U+00A0>?","0.234"
"B1","rcsC<U+00A0>?","94.20%"
"B2","recC<U+00A0>?","0.034"
"B2","recC<U+00A0>?","0.034"
"B2","recC<U+00A0>?","0.034"
"B1","recG<U+00A0>?","100%"
"B1","recQ<U+00A0>?","3.40%"
"B1","rep<U+00A0>?","3.10%"
"B2","ribB<U+00A0>?","0.021"
"B2","rnd<U+00A0>?","0.033"
"B2","rnd<U+00A0>?","0.033"
"B2","rnr<U+00A0>?","0.022"
"B2","rnr<U+00A0>?","0.022"
"B2","rnr<U+00A0>?","0.022"
"B2","rpoA<U+00A0>?","0.025"
"B2","rpoA<U+00A0>?","0.025"
"B1","rpoB<U+00A0>?","3.70%"
"B1","rpoB<U+00A0>?","100%"
"B1","rpoB<U+00A0>?","2.80%"
"B2","rpoB<U+00A0>?","0.18"
"B2","rpoB<U+00A0>?","0.18"
"B2","rpoB<U+00A0>?","0.18"
"B1","rpoC<U+00A0>?","5.70%"
"B2","rpoC<U+00A0>?","0.76"
"B2","rpoC<U+00A0>?","0.76"
"B2","rpoC<U+00A0>?","0.76"
"B2","rpoC<U+00A0>?","0.76"
"B2","rpsA<U+00A0>?","0.328"
"B2","rpsA<U+00A0>?","0.328"
"B2","rpsA<U+00A0>?","0.328"
"B2","rpsA<U+00A0>?","0.328"
"B1","rpsL<U+00A0>?","2.10%"
"B2","rtcR<U+00A0>?","1"
"B2","rtcR<U+00A0>?","1"
"B2","rtcR<U+00A0>?","1"
"B2","sbcC<U+00A0>?","0.449"
"B2","sbcC<U+00A0>?","0.449"
"B2","sbcC<U+00A0>?","0.449"
"B2","sdhA<U+00A0>?","0.012"
"B2","secD<U+00A0>?","0.027"
"B2","secD<U+00A0>?","0.027"
"B2","spoT<U+00A0>?","0.117"
"B1","spuF<U+00A0>?","2.10%"
"B1","spuG<U+00A0>?","9.40%"
"B1","str<U+00A0>?","6.20%"
"B1","str<U+00A0>?","16.30%"
"B1","sucA<U+00A0>?","84.20%"
"B2","tesB<U+00A0>?","0.031"
"B1","thiC<U+00A0>?","1.70%"
"B1","thiC<U+00A0>?","1.70%"
"B2","thiL<U+00A0>?","0.259"
"B2","thiL<U+00A0>?","0.259"
"B2","thiL<U+00A0>?","0.259"
"B2","thiL<U+00A0>?","0.259"
"B1","trkA<U+00A0>?","1.90%"
"B1","trpB<U+00A0>?","81.60%"
"B2","trxB1<U+00A0>?","0.264"
"B2","trxB1<U+00A0>?","0.264"
"B2","trxB1<U+00A0>?","0.264"
"B2","waaA<U+00A0>?","0.016"
"B1","wbpM<U+00A0>?","90.80%"
"B2","wspD<U+00A0>?","0.696"
"B2","wspD<U+00A0>?","0.696"
"B2","wspD<U+00A0>?","0.696"
"B2","xylS<U+00A0>?","0.039"
"B2","xylS<U+00A0>?","0.039"
"B2","yciB<U+00A0>?","0.024"
"B2","yciB<U+00A0>?","0.024"
"B2","yciB<U+00A0>?","0.024"
"B2","yciB<U+00A0>?","0.024"
"B2","yciB<U+00A0>?","0.024"
"B2","znuB<U+00A0>?","0.127"
