B2,PA14_33600 ?,coding (438?441/1212 nt),0.014,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_39180 ? / ? bacA,intergenic,1,#N/A,1,#N/A,#N/A,1
B2,PA14_55050 ? / ? PA14_55060,intergenic,0.009,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_00510 ?,R2226P (CGG?CCG) ,#N/A,0.055,#N/A,#N/A,#N/A,#N/A
B2,PA14_04290 ?,L320L (CTG?CTA) ,0.418,1,1,1,1,1
B2,PA14_14530 ? / ? PA14_14540,intergenic,#N/A,0.064,#N/A,#N/A,#N/A,#N/A
B2,PA14_18790 ?,coding (14/1476 nt),#N/A,0.026,#N/A,#N/A,#N/A,#N/A
B2,PA14_29660 ? / ? PA14_29680,intergenic,#N/A,0.042,#N/A,#N/A,#N/A,#N/A
B2,PA14_46240 ?,T489T (ACG?ACC) ,#N/A,0.047,0.011,#N/A,#N/A,#N/A
B2,PA14_56420 ?,coding (306/573 nt),#N/A,0.04,#N/A,#N/A,#N/A,#N/A
B2,PA14_56420 ?,I102S (ATC?AGC) ,#N/A,0.04,#N/A,#N/A,#N/A,#N/A
B2,PA14_56420 ?,coding (303/573 nt),#N/A,0.037,#N/A,#N/A,#N/A,#N/A
B2,PA14_56420 ?,coding (297/573 nt),#N/A,0.038,#N/A,#N/A,#N/A,#N/A
B2,PA14_56420 ?,coding (296/573 nt),#N/A,0.038,#N/A,#N/A,#N/A,#N/A
B2,PA14_56420 ?,L99V (CTG?GTG) ,#N/A,0.038,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,coding (959/1212 nt),#N/A,0.045,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,coding (960/1212 nt),#N/A,0.046,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,V322I (GTC?ATC)  ‡,#N/A,0.044,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,V322A (GTC?GCC)  ‡,#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,S323I (AGC?ATC)  ‡,#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,S323R (AGC?AGG)  ‡,#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,M324L (ATG?CTG) ,#N/A,0.043,#N/A,0.015,#N/A,#N/A
B2,PA14_61170 ?,V325I (GTC?ATC)  ‡,#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,V325A (GTC?GCC)  ‡,#N/A,0.04,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,coding (976/1212 nt),#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_61170 ?,coding (977/1212 nt),#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_00550 ? / ? exoT,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_02980 ?,S80G (AGC?GGC) ,#N/A,#N/A,0.039,#N/A,#N/A,#N/A
B2,PA14_03590 ? / ? PA14_03610,intergenic,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_03590 ? / ? PA14_03610,intergenic,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,PA14_04330 ?,coding (305/468 nt),#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_04330 ?,coding (307/468 nt),#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_04330 ?,A105V (GCG?GTG) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_04330 ?,R106L (CGG?CTG) ,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_04330 ?,V107D (GTC?GAC) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_04330 ?,Q108P (CAG?CCG) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_04330 ?,H109R (CAC?CGC) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_05650 ?,D409G (GAC?GGC) ,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,creD ?,Q201L (CAG?CTG) ,#N/A,#N/A,0.018,#N/A,#N/A,#N/A
B2,PA14_08450 ?,A338A (GCA?GCT) ,#N/A,#N/A,0.032,#N/A,#N/A,#N/A
B2,PA14_08470 ? / ? argC,intergenic,#N/A,#N/A,0.022,0.044,0.036,#N/A
B2,PA14_15080 ?,Q75L (CAG?CTG) ,#N/A,#N/A,0.015,#N/A,#N/A,#N/A
B2,PA14_16630 ?,K46M (AAG?ATG) ,#N/A,#N/A,0.023,#N/A,#N/A,#N/A
B2,PA14_16630 ?,K46* (AAG?TAG) ,#N/A,#N/A,0.023,#N/A,#N/A,#N/A
B2,PA14_17660 ?,coding (89/927 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,PA14_18720 ?,Q114* (CAG?TAG) ,#N/A,#N/A,0.02,#N/A,#N/A,#N/A
B2,PA14_19150 ?,Y21D (TAC?GAC)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,PA14_19150 ?,Y21F (TAC?TTC)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,PA14_19150 ?,Y21* (TAC?TAA)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,PA14_20680 ?,L163L (CTG?CTT) ,#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,PA14_22320 ? / ? PA14_22330,intergenic,#N/A,#N/A,0.021,#N/A,#N/A,#N/A
B2,PA14_22320 ? / ? PA14_22330,intergenic,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,PA14_22320 ? / ? PA14_22330,intergenic,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,PA14_22660 ?,Q214R (CAG?CGG) ,#N/A,#N/A,0.025,#N/A,#N/A,#N/A
B2,PA14_22660 ?,Q214* (CAG?TAG) ,#N/A,#N/A,0.026,#N/A,#N/A,#N/A
B2,trkH ?,coding (162/1455 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.015,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_27070 ? / ? lipH,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_28530 ?,A187A (GCG?GCA) ,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_28530 ? / ? PA14_28540,intergenic,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_36170 ? / ? PA14_36180,intergenic,#N/A,#N/A,0.032,0.261,#N/A,#N/A
B2,PA14_37900 ?,coding (710/2541 nt),#N/A,#N/A,0.03,0.072,#N/A,0.065
B2,PA14_40490 ? / ? ccoN?2,intergenic,#N/A,#N/A,0.021,#N/A,#N/A,#N/A
B2,PA14_40490 ? / ? ccoN?2,intergenic,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,PA14_41630 ?,V17A (GTC?GCC) ,#N/A,#N/A,0.013,0.066,#N/A,#N/A
B2,PA14_46240 ?,T489T (ACG?ACC) ,#N/A,0.047,0.011,#N/A,#N/A,#N/A
B2,PA14_47540 ?,coding (253/1275 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_49570 ?,coding (1300/1491 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_57880 ?,I217I (ATC?ATA) ,#N/A,#N/A,0.014,0.027,#N/A,#N/A
B2,PA14_57880 ?,I217V (ATC?GTC) ,#N/A,#N/A,0.014,0.026,#N/A,#N/A
B2,PA14_57880 ?,Y216D (TAT?GAT)  ‡,#N/A,#N/A,0.014,0.026,#N/A,#N/A
B2,PA14_57880 ?,I215I (ATC?ATA)  ‡,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_57880 ?,Y214Y (TAC?TAT) ,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_57880 ?,Y214D (TAC?GAC) ,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_58250 ?,L515F (TTG?TTT) ,#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,PA14_64690 ?,H325Q (CAT?CAG) ,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,PA14_64690 ?,H325N (CAT?AAT) ,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,PA14_65580 ?,L33R (CTC?CGC) ,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_68290 ? / ? arcD,intergenic,#N/A,#N/A,0.047,0.056,#N/A,#N/A
B2,PA14_69250 ? / ? PA14_69260,intergenic,#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,PA14_71390 ? / ? PA14_71400,intergenic,#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,PA14_72300 ?,T345T (ACC?ACT) ,#N/A,#N/A,0.017,#N/A,#N/A,#N/A
B2,PA14_72300 ?,Q346E (CAG?GAG)  ‡,#N/A,#N/A,0.019,#N/A,#N/A,#N/A
B2,PA14_72300 ?,Q346R (CAG?CGG)  ‡,#N/A,#N/A,0.019,#N/A,#N/A,#N/A
B2,pcaT ?,G76S (GGC?AGC) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_05300 ? / ? gshB,intergenic,#N/A,#N/A,#N/A,0.044,#N/A,#N/A
B2,PA14_05300 ? / ? gshB,intergenic,#N/A,#N/A,#N/A,0.049,#N/A,#N/A
B2,PA14_05300 ? / ? gshB,intergenic,#N/A,#N/A,#N/A,0.048,#N/A,#N/A
B2,PA14_05920 ?,L302P (CTG?CCG) ,#N/A,#N/A,#N/A,0.028,#N/A,#N/A
B2,PA14_07280 ? / ? PA14_07290,intergenic,#N/A,#N/A,#N/A,0.034,#N/A,#N/A
B2,PA14_08470 ? / ? argC,intergenic,#N/A,#N/A,0.022,0.044,0.036,#N/A
B2,PA14_19150 ?,Y21D (TAC?GAC)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,PA14_19150 ?,Y21F (TAC?TTC)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,PA14_19150 ?,Y21* (TAC?TAA)  ‡,#N/A,#N/A,0.028,0.036,#N/A,#N/A
B2,actP ?,D63A (GAC?GCC) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,actP ?,Y65D (TAT?GAT) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,actP ?,A66A (GCC?GCA) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,actP ?,Y308C (TAC?TGC) ,#N/A,#N/A,#N/A,0.05,#N/A,0.059
B2,PA14_25480 ?,L198M (CTG?ATG) ,#N/A,#N/A,#N/A,0.052,0.057,#N/A
B2,PA14_26560 ?,N251S (AAC?AGC) ,#N/A,#N/A,#N/A,0.172,0.385,0.216
B2,PA14_29270 ?,coding (84/1104 nt),#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,PA14_29270 ?,coding (86/1104 nt),#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,PA14_36090 ?,L250L (CTG?CTA) ,#N/A,#N/A,#N/A,0.034,#N/A,#N/A
B2,PA14_36090 ?,L250P (CTG?CCG) ,#N/A,#N/A,#N/A,0.034,#N/A,#N/A
B2,PA14_36170 ? / ? PA14_36180,intergenic,#N/A,#N/A,0.032,0.261,#N/A,#N/A
B2,PA14_36980 ?,R104H (CGC?CAC) ,#N/A,#N/A,#N/A,0.124,#N/A,#N/A
B2,PA14_37900 ?,coding (710/2541 nt),#N/A,#N/A,0.03,0.072,#N/A,0.065
B2,PA14_41590 ?,T240A (ACT?GCT) ,#N/A,#N/A,#N/A,0.038,#N/A,#N/A
B2,PA14_41630 ?,V17A (GTC?GCC) ,#N/A,#N/A,0.013,0.066,#N/A,#N/A
B2,PA14_42670 ?,A81V (GCG?GTG) ,#N/A,#N/A,#N/A,0.128,#N/A,#N/A
B2,PA14_50050 ?,G147D (GGC?GAC) ,#N/A,#N/A,#N/A,0.023,#N/A,#N/A
B2,braD ?,A268G (GCC?GGC) ,#N/A,#N/A,#N/A,0.018,#N/A,0.038
B2,PA14_54520 ?,coding (362/1284 nt),#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,PA14_57880 ?,I217I (ATC?ATA) ,#N/A,#N/A,0.014,0.027,#N/A,#N/A
B2,PA14_57880 ?,I217V (ATC?GTC) ,#N/A,#N/A,0.014,0.026,#N/A,#N/A
B2,PA14_57880 ?,Y216D (TAT?GAT)  ‡,#N/A,#N/A,0.014,0.026,#N/A,#N/A
B2,PA14_57880 ?,I215I (ATC?ATA)  ‡,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_57880 ?,Y214Y (TAC?TAT) ,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_57880 ?,Y214D (TAC?GAC) ,#N/A,#N/A,0.013,0.024,#N/A,#N/A
B2,PA14_61170 ?,M324L (ATG?CTG) ,#N/A,0.043,#N/A,0.015,#N/A,#N/A
B2,PA14_63910 ?,L189R (CTG?CGG) ,#N/A,#N/A,#N/A,0.038,#N/A,#N/A
B2,PA14_63910 ?,L189M (CTG?ATG) ,#N/A,#N/A,#N/A,0.035,#N/A,#N/A
B2,PA14_67530 ?,G654D (GGC?GAC) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_68290 ? / ? arcD,intergenic,#N/A,#N/A,0.047,0.056,#N/A,#N/A
B2,PA14_68830 ?,L102L (TTG?CTG) ,#N/A,#N/A,#N/A,0.08,#N/A,#N/A
B2,PA14_72320 ?,G387A (GGC?GCC) ,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,PA14_72320 ?,A385A (GCG?GCC) ,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,PA14_72320 ?,A385G (GCG?GGG) ,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,PA14_72320 ?,A385P (GCG?CCG) ,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,PA14_72320 ?,coding (1149/1230 nt),#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_72320 ?,coding (1148/1230 nt),#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_72320 ?,R383G (CGC?GGC) ,#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,PA14_17890 ?,E175* (GAG?TAG)  ‡,#N/A,#N/A,#N/A,#N/A,0.048,#N/A
B2,PA14_17890 ?,E175A (GAG?GCG)  ‡,#N/A,#N/A,#N/A,#N/A,0.047,#N/A
B2,PA14_25480 ?,L198M (CTG?ATG)  ‡,#N/A,#N/A,#N/A,0.052,0.057,#N/A
B2,PA14_25480 ?,L198R (CTG?CGG)  ‡,#N/A,#N/A,#N/A,#N/A,0.059,#N/A
B2,PA14_26560 ?,N251S (AAC?AGC) ,#N/A,#N/A,#N/A,0.172,0.385,0.216
B2,PA14_50810 ? / ? PA14_50820,intergenic,#N/A,#N/A,#N/A,#N/A,0.024,#N/A
B2,PA14_56050 ?,coding (875?877/1002 nt),#N/A,#N/A,#N/A,#N/A,0.14,#N/A
B2,PA14_67530 ?,A315A (GCG?GCA) ,#N/A,#N/A,#N/A,#N/A,0.361,0.086
B2,PA14_69250 ?,coding (512/591 nt),#N/A,#N/A,#N/A,#N/A,0.021,#N/A
B2,PA14_72140 ?,A73A (GCC?GCG) ,#N/A,#N/A,#N/A,#N/A,0.038,#N/A
B2,PA14_72140 ?,R74G (CGC?GGC) ,#N/A,#N/A,#N/A,#N/A,0.038,#N/A
B2,PA14_16370 ?,A186T (GCC?ACC) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.043
B2,actP ?,Y308C (TAC?TGC) ,#N/A,#N/A,#N/A,0.05,#N/A,0.059
B2,PA14_26560 ?,N251S (AAC?AGC) ,#N/A,#N/A,#N/A,0.172,0.385,0.216
B2,braD ?,A268G (GCC?GGC) ,#N/A,#N/A,#N/A,0.018,#N/A,0.038
B2,PA14_63900 ?,G41E (GGG?GAG) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.036
B2,PA14_67530 ?,A315A (GCG?GCA) ,#N/A,#N/A,#N/A,#N/A,0.361,0.086
B2,PA14_68260 ?,S152P (TCC?CCC) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.125
B2,PA14_68290 ? / ? arcD,intergenic,#N/A,#N/A,#N/A,#N/A,#N/A,0.043
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,orfN ?,coding (148/1017 nt),0.11,0.077,0.107,0.099,0.086,0.075
B2,PA14_49890 ?,Q100L (CAG?CTG) ,0.035,#N/A,#N/A,#N/A,#N/A,#N/A
B2,cupB6 ? / ? PA14_11120,intergenic,1,1,1,1,1,1
B2,fliC ?,S196L (TCG?TTG) ,0.352,1,1,1,1,1
B2,cupD2 ? / ? cupD4,intergenic,1,1,#N/A,1,1,1
B2,fliC ?,S196L (TCG?TTG) ,0.352,1,1,1,1,1
B2,cupB3 ?,S542S (AGC?AGT) ,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_16890 ?,F492L (TTC?TTG) ,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,fimV ?,A62A (GCG?GCA) ,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_24330 ? / ? PA14_24340,intergenic,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_24330 ? / ? PA14_24340,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,fliO ?,coding (102/453 nt),#N/A,#N/A,0.023,#N/A,#N/A,#N/A
B2,PA14_45830 ?,G61A (GGT?GCT)  ‡,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,PA14_45830 ?,G61R (GGT?CGT)  ‡,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,PA14_45830 ?,K60N (AAG?AAC)  ‡,#N/A,#N/A,0.022,#N/A,#N/A,#N/A
B2,fliF ?,S461G (AGC?GGC) ,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,fliF ?,Q253* (CAG?TAG) ,#N/A,#N/A,0.03,#N/A,#N/A,#N/A
B2,flgL ?,D237G (GAT?GGT) ,#N/A,#N/A,0.017,#N/A,#N/A,#N/A
B2,flgJ ?,L340P (CTC?CCC) ,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,flgH ?,coding (236/696 nt),#N/A,#N/A,0.062,#N/A,#N/A,#N/A
B2,flgD ?,G31R (GGG?AGG) ,#N/A,#N/A,0.032,0.206,#N/A,0.029
B2,pilQ2 ?,coding (618/1581 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,pilQ2 ?,C435S (TGC?AGC) ,#N/A,#N/A,0.03,#N/A,0.026,#N/A
B2,cupD2 ? / ? cupD4,intergenic,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,PA14_69760 ?,coding (660/915 nt),#N/A,#N/A,0.044,0.218,0.05,#N/A
B2,pilT ?,T236I (ACC?ATC) ,#N/A,#N/A,#N/A,0.012,#N/A,#N/A
B2,cupB3 ?,coding (370/2535 nt),#N/A,#N/A,#N/A,0.011,#N/A,#N/A
B2,pilF ?,L48P (CTC?CCC) ,#N/A,#N/A,#N/A,0.027,#N/A,#N/A
B2,pa1L ? / ? PA14_31300,intergenic,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_33530 ?,K87Q (AAG?CAG)  ‡,#N/A,#N/A,#N/A,0.026,#N/A,#N/A
B2,PA14_33530 ?,A86G (GCC?GGC)  ‡,#N/A,#N/A,#N/A,0.025,#N/A,#N/A
B2,PA14_33530 ?,L85L (CTG?CTT)  ‡,#N/A,#N/A,#N/A,0.024,0.047,#N/A
B2,cupA4 ?,coding (284/1362 nt),#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,cupA4 ?,coding (283/1362 nt),#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,cupA4 ?,T93T (ACC?ACT) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,cupA4 ?,T93S (ACC?AGC) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,cupA4 ?,T93A (ACC?GCC) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,cupA4 ?,coding (274/1362 nt),#N/A,#N/A,#N/A,0.022,#N/A,#N/A
B2,cupA4 ?,coding (274/1362 nt),#N/A,#N/A,#N/A,0.022,#N/A,#N/A
B2,flhA ?,coding (1293/2124 nt),#N/A,#N/A,#N/A,0.052,#N/A,#N/A
B2,flhB ?,Y212Y (TAC?TAT) ,#N/A,#N/A,#N/A,0.07,#N/A,#N/A
B2,fliC ? / ? PA14_50300,intergenic,#N/A,#N/A,#N/A,0.144,#N/A,#N/A
B2,flgH ? / ? flgG,intergenic,#N/A,#N/A,#N/A,0.025,#N/A,#N/A
B2,flgD ?,G31R (GGG?AGG) ,#N/A,#N/A,0.032,0.206,#N/A,0.029
B2,cupC3 ? / ? cupC2,intergenic,#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,pilB ?,D203N (GAC?AAC) ,#N/A,#N/A,#N/A,0.024,#N/A,#N/A
B2,pilB ?,G327E (GGG?GAG) ,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,pilB ?,G364D (GGC?GAC) ,#N/A,#N/A,#N/A,0.019,#N/A,#N/A
B2,pilR2 ?,C143R (TGC?CGC) ,#N/A,#N/A,#N/A,0.019,#N/A,#N/A
B2,pilY1 ?,Y199C (TAC?TGC) ,#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilY1 ?,coding (960/3477 nt),#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,pilY1 ?,G929S (GGC?AGC) ,#N/A,#N/A,#N/A,0.026,#N/A,#N/A
B2,pilE ?,C116Y (TGT?TAT) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,pilQ ?,A594V (GCC?GTC) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,pilQ ?,L571P (CTA?CCA) ,#N/A,#N/A,#N/A,0.043,#N/A,#N/A
B2,pilQ ?,coding (1557/2133 nt),#N/A,#N/A,#N/A,0.012,#N/A,#N/A
B2,pilQ ?,coding (204/2133 nt),#N/A,#N/A,#N/A,0.066,#N/A,#N/A
B2,PA14_69760 ?,coding (660/915 nt),#N/A,#N/A,0.044,0.218,0.05,#N/A
B2,PA14_69760 ?,coding (660/915 nt),#N/A,#N/A,0.044,0.218,0.05,#N/A
B2,pilZ ?,F31L (TTC?CTC) ,#N/A,#N/A,#N/A,#N/A,0.043,#N/A
B2,PA14_33530 ?,L85L (CTG?CTT) ,#N/A,#N/A,#N/A,0.024,0.047,#N/A
B2,fliN ? / ? fliM,intergenic,#N/A,#N/A,#N/A,#N/A,0.029,#N/A
B2,fliI ?,R337S (CGC?AGC)  ‡,#N/A,#N/A,#N/A,#N/A,0.027,#N/A
B2,fliI ?,A336A (GCT?GCG)  ‡,#N/A,#N/A,#N/A,#N/A,0.026,#N/A
B2,fliH ?,P34L (CCG?CTG) ,#N/A,#N/A,#N/A,#N/A,0.19,0.4
B2,pilB ?,G414E (GGG?GAG) ,#N/A,#N/A,#N/A,#N/A,0.023,0.182
B2,pilB ?,G501S (GGT?AGT) ,#N/A,#N/A,#N/A,#N/A,0.095,0.053
B2,pilL2 ? / ? pilN2,intergenic,#N/A,#N/A,#N/A,#N/A,0.059,#N/A
B2,pilY1 ?,L205P (CTG?CCG) ,#N/A,#N/A,#N/A,#N/A,0.026,0.174
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilY1 ?,coding (1022/3477 nt),#N/A,#N/A,#N/A,#N/A,0.026,#N/A
B2,pilQ ?,L431P (CTG?CCG) ,#N/A,#N/A,#N/A,#N/A,0.092,0.064
B2,PA14_69760 ?,coding (660/915 nt),#N/A,#N/A,0.044,0.218,0.05,#N/A
B2,flhB ?,coding (322/1137 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.234
B2,fliH ?,P34L (CCG?CTG) ,#N/A,#N/A,#N/A,#N/A,0.19,0.4
B2,flgE ?,L80P (CTG?CCG) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.079
B2,pilB ?,G414E (GGG?GAG) ,#N/A,#N/A,#N/A,#N/A,0.023,0.182
B2,pilB ?,G501S (GGT?AGT) ,#N/A,#N/A,#N/A,#N/A,0.095,0.053
B2,cupD2 ?,coding (270/747 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.111
B2,pilY1 ?,L205P (CTG?CCG) ,#N/A,#N/A,#N/A,#N/A,0.026,0.174
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilY1 ?,coding (682/3477 nt),#N/A,#N/A,#N/A,0.026,0.162,0.041
B2,pilQ ?,Q503* (CAG?TAG) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.073
B2,pilQ ?,L431P (CTG?CCG) ,#N/A,#N/A,#N/A,#N/A,0.092,0.064
B2,PA14_55637 ? / ? sbcD,intergenic,1,1,1,1,1,1
B2,PA14_55637 ? / ? sbcD,intergenic,1,1,1,1,1,1
B2,PA14_55637 ? / ? sbcD,intergenic,0.097,0.064,0.06,0.052,0.057,0.063
B2,PA14_61830 ? / ? PA14_61840,intergenic,1,1,1,1,1,1
B2,PA14_62050 ? / ? PA14_62060,intergenic,0.508,0.452,0.462,0.554,0.467,0.48
B2,PA14_55637 ? / ? sbcD,intergenic,0.097,0.064,0.06,0.052,0.057,0.063
B2,PA14_62050 ? / ? PA14_62060,intergenic,0.508,0.452,0.462,0.554,0.467,0.48
B2,PA14_07470 ? / ? PA14_07480,intergenic,#N/A,#N/A,0.005,#N/A,#N/A,#N/A
B2,PA14_24870 ? / ? PA14_24880,intergenic,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_30680 ? / ? PA14_30690,intergenic,#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,PA14_41320 ? / ? PA14_41330,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
