SUN4,BYS2-C06,0,0,0.01,0.03,0.08,0.25,0.32,0.35,0.35,0.4,0.19
SIN3,BYS2-C06,0,0,0,0.01,0,0.03,0.02,0.05,0.05,0.13,0.04
intergenic,BYS2-C06,0,0,0,0.01,0,0.01,0.02,0.02,0.06,0.08,0.52
NAN1,BYS2-C06,0,0,0,0,0,0,0.05,0.04,0.06,0.12,0.02
GCR1,BYS2-C06,0.01,0.16,0.1,0.05,0.03,0.03,0,0.01,0.01,0,0
intergenic,BYS2-C06,0,0.18,0.3,0.33,0.18,0.29,0.16,0.03,0.02,0,0
IRA1,BYS2-D06,0,0.01,0.22,0.09,0.03,0,0,0,0,0.01,0
intergenic,BYS2-D06,0,0,0.03,0.13,0.1,0.18,0.17,0.09,0.04,0.03,0
STE5,BYS2-D06,0,0,0,0,0,0,0.02,0.03,0.34,0.71,0.98
intergenic,BYS2-D06,0,0,0,0,0,0,0,0,0.03,0.05,0.13
intergenic,BYS2-D06,0,0,0.01,0.02,0,0,0.04,0.08,0.38,0.66,0.93
NHX1,BYS2-D06,0,0,0.19,0.54,0.92,0.99,0.99,1,0.97,1,1
intergenic,BYS2-D06,0,0,0.07,0.62,0.97,0.97,1,1,1,1,1
MCM3,BYS2-D06,0,0,0,0.12,0.14,0.23,0.13,0.1,0.02,0.01,0
ZRG8,BYS2-D06,0,0,0,0,0,0.04,0.33,0.48,0.87,0.95,0.98
intergenic,BYS2-D06,0,0,0.01,0.02,0,0,0.22,0.35,0.45,0.21,0.03
intergenic,BYS2-D06,0,0,0,0,0,0,0.05,0.05,0.18,0.02,0.04
GCN1,BYS2-D06,0,0,0,0,0,0,0,0,0.08,0.12,0.19
TOM20,BYS2-D06,0,0,0.03,0.48,0.93,0.99,1,1,1,1,1
VOA1,BYS2-D06,0,0,0.08,0.11,0.01,0,0,0,0,0,0
intergenic,BYS2-D06,0,0.04,0,0.19,0.15,0.3,0.15,0.12,0,0.01,0
YIL102C-A,BYS2-D06,0,0.01,0.15,0.67,0.92,1,1,1,1,1,1
VPS35,BYS2-D06,0.04,0.06,0.12,0.02,0,0,0,0.01,0,0,0
MTC1,BYS2-D06,0.01,0.01,0.21,0.15,0.02,0.01,0,0.01,0,0,0
SSH4,BYS2-D06,0,0,0,0,0,0,0.04,0.08,0.39,0.75,0.9
SHM2,BYS2-D06,0,0,0,0,0,0,0,0.01,0.01,0.09,0.11
intergenic,BYS2-D06,0.01,0.03,0.16,0.14,0.04,0.01,0,0.01,0,0,0
intergenic,BYS2-D06,0,0,0,0,0.01,0.01,0.04,0.02,0.38,0.73,0.93
intergenic,BYS2-D06,0,0,0,0,0.01,0.02,0.03,0.03,0.3,0.61,0.98
GAS1,BYS2-D06,0,0,0.05,0.54,0.92,1,1,1,1,1,1
IRA2,BYS2-D06,0,0,0,0,0.01,0.01,0.34,0.42,0.85,0.95,1
AIM39,BYS2-D06,0,0,0,0,0,0,0,0.01,0.02,0.13,0.18
intergenic,BYS2-D06,0,0,0,0,0.01,0.02,0.35,0.47,0.84,0.87,0.97
ILS1,BYS2-D07,0,0,0.2,0.27,0.3,0.25,0.26,0.42,0.29,0.18,0.01
CHS2,BYS2-D07,0,0,0,0.01,0,0,0,0,0.04,0.11,0.11
YER010C,BYS2-D07,0,0,0,0,0.01,0,0.06,0.04,0.09,0.17,0.29
intergenic,BYS2-D07,0,0,0,0,0,0.08,0.2,0.2,0.34,0.44,0.64
intergenic,BYS2-D07,0,0.01,0.01,0.03,0.03,0.08,0.26,0.2,0.26,0.72,0.87
ROG1,BYS2-D07,0,0.03,0.04,0.03,0.09,0.12,0.28,0.28,0.5,0.81,0.92
OKP1,BYS2-D07,0,0,0,0,0.04,0.02,0.1,0.16,0.15,0.04,0
intergenic,BYS2-D07,0,0,0,0,0,0.02,0.03,0.04,0.08,0.17,0.26
YUR1,BYS2-D07,0,0.48,0.97,1,1,1,1,0.99,1,0.99,1
SET4,BYS2-D07,0.05,0.02,0.03,0.09,0.09,0.11,0.41,0.25,0.5,0.81,0.95
PRY3,BYS2-D07,0,0,0.01,0,0,0,0.03,0.04,0.04,0.14,0.23
intergenic,BYS2-D07,0,0,0.01,0.02,0,0.03,0.11,0.14,0.04,0.06,0.03
MMP1,BYS2-D07,0,0.17,0.31,0.3,0.23,0.23,0.09,0.06,0.01,0.05,0
RCK2,BYS2-D07,0.01,0,0.07,0.31,0.42,0.25,0.27,0.36,0.26,0.12,0.02
intergenic,BYS2-D07,0,0,0,0,0,0.01,0,0.02,0.07,0.16,0.23
SKI2,BYS2-D07,0,0,0,0,0.03,0.01,0.14,0.11,0.08,0.04,0.02
CAT2,BYS2-D07,0,0,0,0.02,0.08,0.11,0.28,0.28,0.5,0.73,0.92
YKU80,BYS2-D07,0,0.03,0.03,0.02,0.01,0.1,0.2,0.29,0.52,0.74,0.92
YMR210W,BYS2-D07,0,0,0,0,0,0,0,0.02,0.07,0.16,0.18
DSL1,BYS2-D07,0,0.01,0,0,0.04,0.04,0.11,0.11,0.39,0.6,0.86
LEU4,BYS2-D07,0,0,0,0,0,0.01,0.03,0.08,0.28,0.59,0.79
STE4,BYS2-D07,0.01,0,0,0,0,0.02,0.08,0.1,0.32,0.57,0.94
ISU2,BYS2-D07,0.05,0.52,0.97,1,0.97,0.99,0.98,0.99,0.99,0.96,1
intergenic,BYS2-D07,0.01,0.6,0.97,0.97,1,1,1,1,0.99,1,0.99
intergenic,BYS2-D07,0,0.23,0.43,0.11,0,0.39,0.4,0.45,0.52,0.8,0.93
intergenic,BYS2-D07,0.02,0.01,0.02,0.02,0.03,0.12,0.3,0.31,0.49,0.72,0.93
intergenic,BYS2-E01,0.01,0,0.04,0.08,0.11,0.04,0.08,0,0,0,0
HSL7,BYS2-E01,0,0,0,0,0,0,0.79,0.94,0.98,0.98,1
intergenic,BYS2-E01,0,0.02,0.04,0.15,0.11,0.14,0.06,0,0.01,0,0
HIM1,BYS2-E01,0,0,0.04,0,0.01,0.01,0.65,0.93,0.97,1,1
intergenic,BYS2-E01,0,0,0.04,0.03,0,0.03,0.71,0.9,0.97,1,1
PMD1,BYS2-E01,0,0.01,0.05,0.07,0.12,0.04,0.6,0.93,0.91,0.96,1
STE12,BYS2-E01,0.01,0.01,0.27,0.5,0.6,0.47,0.18,0,0,0,0
KEL1,BYS2-E01,0,0,0.1,0.09,0.13,0.05,0.71,0.91,0.89,0.97,0.97
intergenic,BYS2-E01,0,0,0.02,0,0,0,0.02,0.04,0.1,0.11,0.16
intergenic,BYS2-E01,0,0,0,0,0,0,0.68,0.87,0.95,1,1
intergenic,BYS2-E01,0,0.01,0.04,0,0.03,0.05,0.76,0.97,1,1,1
CCW12,BYS2-E01,0,0,0,0,0.01,0.04,0.73,0.97,0.99,0.99,1
HAP1,BYS2-E01,0,0.01,0.06,0.03,0.01,0.03,0.67,0.9,0.95,0.98,0.98
intergenic,BYS2-E01,0,0,0,0,0.01,0.01,0.8,0.92,0.97,1,1
ESC1,BYS2-E01,0,0,0,0,0,0,0,0.01,0.01,0.03,0.12
CMK2,BYS2-E01,0.01,0,0,0.01,0,0.01,0,0.09,0.09,0.15,0.19
intergenic,BYS2-E01,0,0,0,0,0,0,0,0,0.01,0.03,0.11
IQG1,BYS2-E01,0.03,0.05,0.09,0.11,0.07,0.08,0.73,0.89,0.97,0.99,0.97
intergenic,BYS2-E01,0,0,0.12,0.05,0.04,0.05,0.72,0.91,0.96,0.98,0.98
intergenic,BYS2-E01,0,0,0.05,0.05,0.01,0.03,0.63,0.94,0.98,0.97,0.99
ALG3,BYS2-E03,0,0,0.05,0.03,0.1,0.06,0.04,0.01,0.02,0,0
FLR1,BYS2-E03,0,0,0,0,0,0,0.03,0.04,0.07,0.24,0.4
TBS1,BYS2-E03,0,0,0.01,0.03,0.04,0.04,0.04,0.01,0.07,0.14,0.09
CDC28,BYS2-E03,0.01,0,0,0,0,0,0.01,0.03,0.06,0.14,0.39
intergenic,BYS2-E03,0,0,0,0.01,0,0,0.01,0.04,0.12,0.1,0.11
PWP2,BYS2-E03,0,0,0,0.03,0,0.01,0.01,0.04,0.05,0.22,0.18
YCR061W,BYS2-E03,0,0,0,0,0,0,0,0,0.01,0.01,0.1
CDC39,BYS2-E03,0,0,0,0,0,0,0.01,0,0,0.13,0.14
YDL186W,BYS2-E03,0,0,0,0,0,0.02,0.01,0,0.15,0.18,0.1
RPO21,BYS2-E03,0.05,0.23,0.64,0.89,1,1,0.99,1,1,1,1
intergenic,BYS2-E03,0.02,0.01,0.01,0.01,0.02,0,0,0.01,0.04,0.05,0.12
YDR239C,BYS2-E03,0,0,0,0,0,0,0.01,0.01,0.1,0.14,0.12
SVF1,BYS2-E03,0,0,0,0,0.04,0,0,0.06,0.06,0.18,0.21
TOM1,BYS2-E03,0,0,0,0,0,0,0.02,0.03,0.1,0.11,0.13
CAN1,BYS2-E03,0,0,0,0,0,0,0.01,0.04,0.16,0.19,0.45
CDC55,BYS2-E03,0,0,0,0.05,0.04,0.09,0.15,0.13,0.05,0,0.01
PAN2,BYS2-E03,0,0,0,0,0,0,0.01,0,0.07,0.14,0.12
intergenic,BYS2-E03,0,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.1,0.17,0.12
RAD2,BYS2-E03,0,0,0,0,0,0.02,0.02,0.01,0.1,0.23,0.15
STP2,BYS2-E03,0,0,0.03,0.08,0.16,0.14,0.09,0.15,0.09,0.06,0.02
ERG11,BYS2-E03,0,0,0,0,0,0.02,0.03,0.04,0.06,0.2,0.22
STE12,BYS2-E03,0,0.06,0.61,0.87,0.93,0.98,0.99,0.98,0.95,1,0.98
YJL171C,BYS2-E03,0,0,0,0,0,0.01,0,0,0.01,0.02,0.3
PEP8,BYS2-E03,0,0.02,0.03,0.09,0.09,0.11,0.09,0.04,0.02,0,0
DEF1,BYS2-E03,0,0,0,0,0.03,0.03,0.18,0.17,0.37,0.46,0.54
RGT1,BYS2-E03,0,0.01,0,0,0.01,0.01,0.03,0.08,0.08,0.15,0.18
MRS4,BYS2-E03,0,0,0,0,0.2,0.29,0.21,0.21,0.16,0,0
PSR2,BYS2-E03,0,0,0.01,0.11,0.15,0.15,0.1,0.07,0.03,0.01,0
GAA1,BYS2-E03,0,0,0,0,0,0,0,0,0.03,0.1,0.11
CTS1,BYS2-E03,0,0,0.01,0.01,0,0.02,0.06,0.03,0.07,0.21,0.15
intergenic,BYS2-E03,0,0,0,0.02,0.02,0,0.03,0.01,0.1,0.18,0.22
TDA9,BYS2-E03,0,0,0,0,0.01,0.09,0.17,0.18,0.32,0.62,0.68
RSE1,BYS2-E03,0,0,0,0,0,0.01,0.05,0.02,0.06,0.19,0.15
MOT3,BYS2-E03,0,0,0,0,0,0,0,0.01,0.1,0.12,0.05
UTP15,BYS2-E03,0,0.02,0.01,0,0.02,0.02,0.01,0.03,0.08,0.17,0.19
GCV2,BYS2-E03,0,0,0,0,0,0,0.09,0.03,0.1,0.19,0.23
intergenic,BYS2-E03,0,0,0,0,0,0,0,0.02,0.08,0.15,0.17
POL2,BYS2-E03,0.03,0.13,0.65,0.91,0.98,0.97,1,0.99,0.99,1,1
VPS68,BYS2-E03,0,0,0.01,0.01,0.03,0,0,0.06,0.07,0.17,0.22
IRA2,BYS2-E03,0.01,0,0,0.02,0.03,0.02,0.17,0.17,0.35,0.52,0.71
GAL11,BYS2-E03,0,0,0.12,0.15,0.24,0.17,0.25,0.16,0.12,0.02,0.02
YOR114W,BYS2-E03,0,0,0,0,0,0,0,0,0.01,0.01,0.26
intergenic,BYS2-E03,0,0,0,0,0,0,0.02,0,0.05,0.13,0.09
GAL4,BYS2-E03,0,0,0,0.05,0.08,0.1,0.08,0.11,0.02,0.04,0
YPR117W,BYS2-E03,0,0,0,0,0.01,0,0.01,0.02,0.03,0.08,0.33
intergenic,BYS2-E03,0,0.01,0.06,0.06,0.06,0.11,0.13,0.16,0.22,0.27,0.27
intergenic,BYS2-E04,0,0.03,0.11,0.21,0.11,0.14,0.06,0.05,0,0,0
YBR241C,BYS2-E04,0.01,0.01,0,0.01,0,0.01,0.12,0.11,0.08,0.16,0.05
YDL180W,BYS2-E04,0,0,0,0,0,0,0.03,0.1,0.21,0.19,0.45
PUS9,BYS2-E04,0,0,0.03,0.07,0.19,0.11,0.02,0.02,0,0,0
GPR1,BYS2-E04,0,0,0,0,0,0,0,0,0.01,0.02,0.36
STE5,BYS2-E04,0,0,0,0,0.02,0.07,0.26,0.39,0.32,0.28,0.12
HKR1,BYS2-E04,0.02,0.16,0.88,0.92,1,1,1,1,1,0.99,0.99
UBP3,BYS2-E04,0.01,0,0.02,0,0.01,0.02,0.08,0.16,0.16,0.12,0.07
GCN1,BYS2-E04,0,0.07,0.78,0.92,1,1,1,1,1,1,0.98
YUR1,BYS2-E04,0,0.09,0.83,0.95,0.99,0.99,1,0.98,0.98,1,1
APN1,BYS2-E04,0,0,0,0,0,0,0,0.01,0.05,0.08,0.15
intergenic,BYS2-E04,0,0,0,0,0,0.01,0,0.01,0,0.01,0.34
intergenic,BYS2-E04,0,0,0,0,0,0,0.1,0.17,0.39,0.68,0.9
YNL207W,BYS2-E04,0,0.08,0.8,0.96,0.99,1,1,0.97,0.99,1,0.99
DMA2,BYS2-E04,0,0.18,0.85,0.94,1,1,1,0.99,0.98,1,0.98
WHI2,BYS2-E04,0,0,0,0,0,0,0.13,0.17,0.53,0.55,0.94
intergenic,BYS2-E04,0,0.04,0.92,0.97,1,1,1,0.98,1,1,1
LEO1,BYS2-E04,0,0,0.01,0.01,0,0.01,0.08,0.12,0.17,0.17,0.04
intergenic,BYS2-E04,0,0,0.03,0.05,0.05,0.05,0.43,0.39,0.29,0.25,0.2
intergenic,BYS2-E04,0.02,0.18,0.82,0.93,0.98,1,1,0.95,1,1,0.98
intergenic,BYS2-E04,0,0,0,0,0,0.01,0.02,0.1,0.17,0.16,0.57
KRE6,BYS2-E04,0,0.15,0.12,0.04,0.03,0.01,0.01,0,0,0,0
LTE1,RMB1-A02,0,0,0,0,0.01,0.05,0.16,0.21,0.18,0.24,0.12
IRA1,RMB1-A02,0,0,0.16,0.85,0.97,0.97,0.99,1,1,1,1
DHH1,RMB1-A02,0,0.01,0,0.03,0.17,0.21,0.21,0.18,0.06,0.35,0.26
intergenic,RMB1-A02,0,0,0,0.02,0.1,0.18,0.19,0.18,0.25,0.29,0.25
YSP2,RMB1-A02,0,0,0,0,0.01,0.06,0.16,0.25,0.06,0.03,0.02
intergenic,RMB1-A02,0.01,0,0,0,0.01,0.02,0.1,0.16,0.05,0.01,0
PTP3,RMB1-A02,0,0,0,0.01,0.04,0.07,0.13,0.19,0.26,0.14,0.14
OLE1,RMB1-A02,0,0.01,0.01,0,0.01,0.01,0.14,0.17,0.3,0.19,0.15
HOP2,RMB1-A02,0,0,0.01,0,0.01,0.08,0.12,0.2,0.07,0.24,0.17
intergenic,RMB1-A02,0,0,0,0,0,0,0.13,0.15,0.26,0.1,0.1
intergenic,RMB1-A02,0,0,0,0.23,0.28,0.38,0.34,0.49,0.54,0.66,0.66
YGR266W,RMB1-A02,0,0,0,0.02,0.03,0.14,0.16,0.17,0.09,0.06,0.02
TAF1,RMB1-A02,0,0,0.01,0,0.06,0.08,0.1,0.19,0.1,0.27,0.25
intergenic,RMB1-A02,0,0,0,0.01,0,0,0.04,0.13,0.2,0.41,0.47
ASG1,RMB1-A02,0,0,0,0.3,0.43,0.3,0.08,0.01,0.08,0.05,0.03
RPL17B,RMB1-A02,0,0,0.15,0.84,0.98,1,1,1,0.99,1,0.99
intergenic,RMB1-A02,0,0.32,0.19,0.19,0,0,0,0,0,0.01,0
YKL105C,RMB1-A02,0,0,0,0,0.01,0,0.04,0.12,0.33,0.45,0.42
UTH1,RMB1-A02,0,0,0,0.01,0,0.03,0.04,0.12,0.37,0.35,0.49
SSK1,RMB1-A02,0.07,0.88,1,1,0.99,1,1,1,1,1,1
CCW12,RMB1-A02,0,0,0,0,0,0,0.15,0.13,0.14,0.13,0.07
ACE2,RMB1-A02,0.01,0.77,0.97,0.98,0.97,0.97,0.99,0.97,0.94,0.99,0.97
TUS1,RMB1-A02,0,0,0,0,0,0.02,0.08,0.1,0.09,0.31,0.26
ECM5,RMB1-A02,0,0,0,0,0,0.03,0.1,0.14,0.42,0.38,0.52
PDR16,RMB1-A02,0,0,0,0.23,0.25,0.39,0.45,0.59,0.6,0.61,0.83
MLS1,RMB1-A02,0,0,0.01,0.01,0,0.11,0.1,0.25,0.29,0.14,0.24
CYB5,RMB1-A02,0.07,0.9,0.97,0.99,0.97,0.97,0.97,0.97,1,0.98,1
LCB4,RMB1-A02,0,0,0.06,0.14,0.35,0.46,0.55,0.64,0.66,0.77,0.81
HEM15,RMB1-A02,0,0,0.01,0,0,0.02,0.06,0.13,0.21,0.21,0.23
WTM2,RMB1-A02,0,0,0,0,0,0,0,0.01,0.01,0.08,0.1
PRE10,RMB1-A02,0,0,0,0.11,0.09,0.08,0.05,0.02,0,0,0
NVJ2,RMB1-A02,0,0.86,0.97,1,1,1,1,1,1,0.99,1
intergenic,RMB2-B10,0,0,0,0,0,0.03,0.05,0.21,0.26,0.19,0.16
ROT2,RMB2-B10,0,0,0,0,0,0,0,0,0.01,0.05,0.18
intergenic,RMB2-B10,0,0,0,0,0,0,0,0.01,0.03,0.04,0.12
UTR2,RMB2-B10,0,0,0.01,0,0,0.03,0.06,0.12,0.16,0.17,0.08
PKP2,RMB2-B10,0,0,0.13,0.32,0.55,0.57,0.55,0.77,0.68,0.7,0.65
SIM1,RMB2-B10,0,0.01,0.02,0.05,0.13,0.07,0.06,0.08,0.1,0.03,0.01
intergenic,RMB2-B10,0,0.68,0.43,0.11,0.03,0.07,0.11,0.07,0.1,0.06,0.22
YUR1,RMB2-B10,0,0.05,0.23,0.41,0.49,0.41,0.32,0.18,0.09,0,0.06
YLR345W,RMB2-B10,0,0,0,0,0,0,0.17,0.01,0,0,0.01
STE11,RMB2-B10,0,0,0.03,0.22,0.37,0.39,0.69,0.31,0.15,0.29,0.22
ATR1,RMB2-B10,0,0.03,0.13,0.2,0.27,0.33,0.22,0.12,0.1,0.14,0.02
GAT2,RMB2-B10,0,0.07,0.13,0.36,0.32,0.47,0.58,0.6,0.7,0.69,0.62
BCH1,RMB2-B10,0,0.04,0.15,0.44,0.48,0.44,0.47,0.72,0.77,0.66,0.54
YKU70,RMB2-B10,0,0,0,0,0,0,0,0,0.01,0.07,0.26
BOR1,RMB2-B10,0.01,0.55,0.58,0.15,0.09,0.02,0.03,0.05,0.11,0.11,0.21
VPS75,RMB2-B10,0.04,0.7,0.4,0.14,0.1,0.06,0.06,0.05,0.11,0.21,0.27
RIA1,RMB2-B10,0,0,0,0,0,0,0,0.01,0.03,0.11,0.28
YOL087C,RMB2-B10,0,0,0,0,0,0,0,0,0.02,0.02,0.27
YOL036W,RMB2-B10,0,0,0.09,0.53,0.5,0.43,0.59,0.69,0.71,0.79,0.72
SFL1,RMB2-B10,0,0,0,0,0,0,0.12,0.42,0.53,0.45,0.44
PDR5,RMB2-B10,0.03,0.55,0.57,0.18,0.06,0.06,0.08,0.06,0.11,0.15,0.41
PTP2,RMB2-B10,0,0,0,0,0,0,0,0.02,0.05,0.08,0.27
intergenic,RMB2-B10,0,0.02,0,0,0,0,0,0,0.03,0.05,0.22
KRE5,RMB2-B10,0,0.04,0.07,0.41,0.39,0.44,0.52,0.67,0.8,0.63,0.55
PDE2,RMB2-B10,0,0,0.09,0.16,0.35,0.41,0.34,0.12,0.16,0.11,0.09
intergenic,RMB2-B10,0,0,0,0,0,0,0,0.01,0.01,0.05,0.3
DPB2,RMB2-B10,0,0,0,0,0,0,0.02,0.07,0.19,0.17,0.17
ECM33,RMB2-D08,0,0,0,0,0.02,0.12,0.15,0.43,0.64,0.56,0.75
IRA1,RMB2-D08,0,0,0,0.03,0.02,0.17,0.38,0.34,0.13,0.31,0.18
ROT2,RMB2-D08,0,0.06,0.06,0.08,0.06,0.12,0.17,0.4,0.57,0.53,0.62
RAV2,RMB2-D08,0,0,0,0,0.02,0.15,0.41,0.36,0.25,0.29,0.18
intergenic,RMB2-D08,0,0,0,0,0,0,0,0.02,0.03,0.05,0.19
MGA1,RMB2-D08,0.01,0.02,0,0,0.02,0.15,0.4,0.29,0.18,0.33,0.21
SEC6,RMB2-D08,0,0.34,0.88,0.83,0.9,0.66,0.29,0.12,0.02,0.05,0
SET2,RMB2-D08,0,0,0,0,0,0.06,0.01,0.05,0.1,0.07,0.13
SRY1,RMB2-D08,0,0,0,0,0,0,0,0.01,0.02,0.08,0.11
STE6,RMB2-D08,0,0,0,0,0,0.13,0.38,0.34,0.23,0.32,0.14
ACE2,RMB2-D08,0,0,0,0,0,0,0,0,0.03,0.05,0.2
FKS1,RMB2-D08,0,0.29,0.89,0.97,0.9,0.76,0.37,0.13,0.05,0.08,0.01
intergenic,RMB2-D08,0,0.04,0,0,0,0.2,0.32,0.4,0.22,0.3,0.21
HFD1,RMB2-D08,0,0,0,0,0,0.02,0.05,0.07,0.13,0.11,0.07
EOS1,RMB2-D08,0,0.01,0,0.02,0,0.11,0.21,0.4,0.54,0.59,0.8
LAG2,RMB2-D08,0,0,0.02,0,0.06,0.1,0.28,0.23,0.21,0.17,0.13
WHI2,RMB2-D08,0,0,0,0,0,0.09,0.2,0.4,0.67,0.51,0.78
STE4,RMB2-D08,0,0.03,0,0,0.06,0.1,0.32,0.29,0.19,0.3,0.22
YOR389W,RMB2-D08,0,0.08,0.03,0.01,0.04,0.09,0.11,0.24,0.36,0.35,0.39
intergenic,RMB2-D08,0.03,0,0.03,0.04,0,0.06,0.07,0.14,0.26,0.31,0.44
intergenic,RMB2-D08,0,0.04,0.18,0.16,0,0.07,0.02,0.01,0.01,0,0
intergenic,RMB2-D08,0.01,0.02,0.01,0.01,0.01,0.07,0.1,0.18,0.4,0.34,0.49
intergenic,RMB2-D08,0,0.01,0,0,0.01,0.06,0.08,0.43,0.6,0.56,0.62
D protein,RMB2-D08,0,0.09,0.21,0.26,0.24,0.16,0.06,0.03,0.01,0,0
ECM21,RMB2-F01,0,0.07,0.76,1,1,1,1,1,1,1,1
YBL059W,RMB2-F01,0.01,0,0,0,0.01,0,0,0,0.01,0.07,0.25
EDE1,RMB2-F01,0,0,0,0,0,0.01,0.28,0.84,1,1,1
intergenic,RMB2-F01,0.05,0.06,0.06,0.06,0.12,0.02,0.33,0.71,0.71,0.79,0.59
FLR1,RMB2-F01,0.03,0.05,0,0.03,0.02,0.04,0.07,0.28,0.28,0.24,0.08
IRA1,RMB2-F01,0,0,0,0.01,0.62,0.81,0.99,1,1,1,0.99
intergenic,RMB2-F01,0,0,0,0,0,0,0,0.05,0.03,0.17,0.3
ENP1,RMB2-F01,0,0,0,0,0,0.01,0,0,0,0.09,0.16
QRI1,RMB2-F01,0.01,0,0.03,0.04,0.64,0.86,1,1,1,1,1
YPR1,RMB2-F01,0,0,0,0,0,0,0.09,0.17,0.32,0.3,0.16
PUF6,RMB2-F01,0,0.01,0.23,0.29,0.09,0.01,0,0,0,0,0
intergenic,RMB2-F01,0.01,0.02,0.71,0.96,1,1,1,1,1,1,1
intergenic,RMB2-F01,0,0,0.01,0,0.01,0,0,0.06,0.11,0.34,0.54
intergenic,RMB2-F01,0,0,0,0,0,0.02,0.25,0.67,0.72,0.62,0.89
intergenic,RMB2-F01,0,0,0.68,0.99,0.99,0.99,1,1,1,1,0.98
VID30,RMB2-F01,0.15,0.14,0.71,1,1,0.99,1,1,1,1,1
intergenic,RMB2-F01,0,0,0,0,0,0,0,0.12,0.06,0.04,0
intergenic,RMB2-F01,0.02,0.03,0.07,0,0.06,0,0.21,0.84,0.8,0.85,0.79
HIP1,RMB2-F01,0,0,0,0,0,0.01,0.28,0.95,1,1,0.99
intergenic,RMB2-F01,0,0,0,0,0,0,0,0,0.01,0.02,0.17
SEC6,RMB2-F01,0,0,0,0,0,0.2,0.2,0.25,0.26,0.24,0.24
intergenic,RMB2-F01,0,0,0,0.02,0.62,0.96,0.98,1,1,1,0.99
DCW1,RMB2-F01,0,0,0,0,0,0.01,0.22,0.9,1,0.99,1
intergenic,RMB2-F01,0,0,0,0,0.01,0.05,0.23,0.91,1,0.99,1
intergenic,RMB2-F01,0.21,0.1,0.77,0.98,1,1,1,1,0.98,0.98,1
ACE2,RMB2-F01,0.01,0,0.65,1,0.98,1,1,0.99,1,1,1
STE11,RMB2-F01,0,0,0,0,0,0,0,0.04,0.13,0.4,0.47
TDA9,RMB2-F01,0,0,0,0,0.01,0,0.26,0.75,1,1,0.99
PSE1,RMB2-F01,0.01,0.08,0.81,0.99,0.99,1,1,1,1,1,0.99
ZWF1,RMB2-F01,0,0,0.7,0.99,0.99,0.99,1,1,1,1,1
intergenic,RMB2-F01,0,0,0.02,0.05,0.02,0.04,0.03,0.14,0.11,0.05,0.04
SMF1,RMB2-F01,0,0,0,0,0.01,0.02,0.32,0.81,1,1,1
GAL11,RMB2-F01,0,0,0,0,0,0.03,0.23,0.93,1,1,0.99
intergenic,RMB2-F01,0.01,0,0,0,0,0,0.02,0.01,0.03,0.05,0.14
TOP1,RMB2-F01,0,0,0.13,0.06,0.01,0,0.02,0,0,0,0
PRT1,RMB2-F01,0,0,0,0,0.01,0,0,0,0,0.05,0.21
intergenic,RMB2-F01,0,0,0,0,0,0,0,0.16,0.13,0.02,0
IRA1,RMB2-F09,0,0,0,0,0.08,0.17,0.26,0.46,0.53,0.4,0.07
MAL33,RMB2-F09,0,0,0,0,0,0.02,0,0.01,0.02,0.26,0.45
intergenic,RMB2-F09,0,0,0.03,0.03,0.08,0.18,0.41,0.39,0.61,0.24,0.17
intergenic,RMB2-F09,0,0,0,0.07,0.31,0.5,0.33,0.15,0.12,0.42,0.71
intergenic,RMB2-F09,0,0,0,0,0,0,0,0,0.01,0.03,0.14
BEM2,RMB2-F09,0,0,0.01,0.09,0.28,0.41,0.57,0.36,0.29,0.64,0.87
MSB2,RMB2-F09,0.47,0.16,0.06,0.11,0.06,0.03,0,0,0,0,0
STE12,RMB2-F09,0,0.26,0.35,0.2,0.42,0.64,0.48,0.44,0.34,0.7,0.87
intergenic,RMB2-F09,0,0,0,0,0.03,0.06,0.17,0.28,0.32,0.25,0.03
SCP160,RMB2-F09,0,0,0,0,0,0.02,0.04,0.05,0.06,0.3,0.63
PEP8,RMB2-F09,0,0,0,0,0.19,0.54,0.53,0.43,0.28,0.59,0.87
intergenic,RMB2-F09,0,0,0.11,0.1,0.04,0.04,0.04,0,0.01,0.03,0.03
ACE2,RMB2-F09,0.01,0,0,0,0,0,0,0,0,0.15,0.42
YLR241W,RMB2-F09,0,0,0,0.01,0,0.02,0,0.06,0.08,0.45,0.78
FKS1,RMB2-F09,0.06,0.79,0.93,0.85,0.93,0.99,0.99,0.97,1,1,1
GYL1,RMB2-F09,0,0,0,0.02,0,0,0,0,0.01,0.21,0.46
HFA1,RMB2-F09,0,0,0,0,0,0,0,0.02,0,0.24,0.5
SNF12,RMB2-F09,0,0,0,0,0.22,0.29,0.24,0.28,0.13,0.53,0.76
IRA2,RMB2-F09,0,0,0,0.04,0.27,0.64,0.56,0.5,0.25,0.57,0.84
RPO31,RMB2-F09,0,0,0,0,0,0.02,0.1,0.12,0.08,0.01,0.03
PDR5,RMB2-F09,0.67,0.96,0.99,1,0.99,1,1,1,1,1,1
KEL3,RMB2-F09,0,0,0,0,0.02,0.05,0.09,0.06,0.08,0.51,0.75
intergenic,RMB2-F09,0,0.16,0.27,0.37,0.43,0.57,0.58,0.43,0.45,0.73,0.91
intergenic,RMS1-D12,0.01,0,0.01,0.01,0.01,0.05,0.17,0.24,0.56,0.89,0.92
IRA1,RMS1-D12,0,0,0,0.07,0.53,0.82,0.78,0.93,0.98,0.99,1
