gene,population,frequency
L-lactate dehydrogenase EC 1123,BHI7,1
L-asparaginase EC 3511,BHI7,1
Galactonate dehydratase EC 4216,BHI7,1
Glycerophosphoryl diester phosphodiesterase periplasmic EC 31446,BHI7,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI7,1
Maltose/maltodextrin ABC transporter substrate binding periplasmic protein MalE,BHI7,1
Outer membrane protein W precursor,BHI7,1
Fumarate hydratase class I aerobic EC 4212,BHI7,1
Ecolicontig00001211037211429,BHI8,1
Ecolicontig000453512735732,BHI8,1
Ecolicontig000442962929967,BHI8,1
Ecolicontig000443007130403,BHI8,1
Ecolicontig000152550525948,BHI8,1
Ecolicontig0002256256146,BHI8,1
Ecolicontig000552109321542,BHI8,1
Ecolicontig000505901990,BHI8,1
Ecolicontig000232228622495,BHI8,1
Ecolicontig000223919640200,BHI8,1
Ecolicontig00002143000143332,BHI8,1
Ecolicontig00003202553202828,BHI8,1
Ecolicontig0004136524128,BHI8,1
Ecolicontig000143111831516,BHI8,0
Ecolicontig000037610776679,BHI8,0
Ecolicontig000063182032260,BHI8,0
Ecolicontig0005964287279,BHI8,1
Ecolicontig00008108643108981,BHI8,1
Ecolicontig000371611216339,BHI8,1
Ecolicontig000262354823979,BHI8,1
Ecolicontig00001126901127206,BHI8,1
Ecolicontig000122589826545,BHI8,1
Ecolicontig000102696427467,BHI8,1
Ecolicontig0006985366,BHI8,1
Ecolicontig000293253433202,BHI8,1
Ecolicontig0004052046427,BHI8,1
Ecolicontig00008136790137341,BHI8,1
Ecolicontig000172132822068,BHI8,1
Ecolicontig0009113402665,BHI8,1
Ecolicontig000108170182432,BHI8,1
Ecolicontig00001223263224090,BHI8,1
Ecolicontig0008733503976,BHI8,1
Ecolicontig000182492625177,BHI8,1
Ecolicontig000361711218107,BHI8,1
Ecolicontig0005530423557,BHI8,1
Ecolicontig000108339683911,BHI8,1
Ecolicontig0002893399539,BHI8,1
Ecolicontig000403833940255,BHI8,1
Ecolicontig000221524515592,BHI8,1
Ecolicontig000701074411364,BHI8,1
Ecolicontig000173686537785,BHI8,1
Ecolicontig000191409114573,BHI8,1
Ecolicontig000392991430978,BHI8,1
Ecolicontig000181060010809,BHI8,1
Ecolicontig000392163222045,BHI8,1
Ecolicontig000185964759922,BHI8,1
Ecolicontig000581975220045,BHI8,1
Ecolicontig000402411424830,BHI8,1
Ecolicontig00008135347135646,BHI8,1
Ecolicontig000041051111020,BHI8,1
Ecolicontig000175580756133,BHI8,1
Ecolicontig00004124412124747,BHI8,1
Ecolicontig00003106892107383,BHI8,1
Ecolicontig000413617936688,BHI8,1
Ecolicontig000551938419788,BHI8,1
Ecolicontig0007642764527,BHI8,1
Ecolicontig00006129169129741,BHI8,1
Ecolicontig00021674859,BHI8,1
Ecolicontig00010110642111607,BHI8,1
Ecolicontig000027047871362,BHI8,1
Ecolicontig000125124852201,BHI8,1
Ecolicontig0000470868057,BHI8,1
Ecolicontig000462088321671,BHI8,1
Ecolicontig0001314382079,BHI8,1
Ecolicontig000401343415101,BHI8,1
Ecolicontig0007952255491,BHI8,1
Ecolicontig0002218822316,BHI8,1
Ecolicontig0006791969813,BHI8,1
Ecolicontig00007128045128839,BHI8,1
Ecolicontig000116579467014,BHI8,1
Ecolicontig000221686917450,BHI8,1
Ecolicontig000102581426560,BHI8,1
Ecolicontig000491650018140,BHI8,1
Ecolicontig000099295694254,BHI8,1
Ecolicontig000254474245692,BHI8,1
Ecolicontig00001224195225358,BHI8,1
Ecolicontig000433001154,BHI8,1
Ecolicontig0007944095221,BHI8,1
Ecolicontig000117963680418,BHI8,1
Ecolicontig00006107825108829,BHI8,1
Ecolicontig00004151826153079,BHI8,1
Ecolicontig000092098521446,BHI8,1
Ecolicontig00008122244123104,BHI8,1
Ecolicontig000182599527539,BHI8,1
Ecolicontig0005153485926,BHI8,1
Ecolicontig000046464665359,BHI8,1
Ecolicontig000119275593957,BHI8,1
Ecolicontig000621310813461,BHI8,1
Ecolicontig000093302034372,BHI8,1
Ecolicontig0001369728414,BHI8,1
Ecolicontig000253080531239,BHI8,1
Ecolicontig000403548236069,BHI8,1
Ecolicontig000125315953893,BHI8,1
Ecolicontig000125442855669,BHI8,1
Ecolicontig000241283414465,BHI8,1
Ecolicontig000441497115405,BHI8,1
Ecolicontig000542680628095,BHI8,1
Ecolicontig000147005371435,BHI8,1
Ecolicontig00004122859124142,BHI8,1
Ecolicontig000165448455587,BHI8,1
Ecolicontig000011676817421,BHI8,1
Ecolicontig000147393074463,BHI8,1
Ecolicontig000283395834752,BHI8,1
Ecolicontig000115895959891,BHI8,1
Ecolicontig000342803428750,BHI8,1
Ecolicontig00003120053120937,BHI8,1
Ecolicontig000925011916,BHI8,1
Ecolicontig000088289183934,BHI8,1
Ecolicontig00003150419150679,BHI8,1
Ecolicontig000183209033286,BHI8,1
Ecolicontig000016646966972,BHI8,0
Ecolicontig00010118981120273,BHI8,1
Ecolicontig000542810729696,BHI8,1
Ecolicontig000149033891228,BHI8,1
Ecolicontig00007107118108575,BHI8,1
Ecolicontig000195008550648,BHI8,1
Ecolicontig000135959760262,BHI8,1
Ecolicontig0000788879708,BHI8,1
Ecolicontig000283751738341,BHI8,1
Ecolicontig000342625228018,BHI8,1
Ecolicontig00085296901,BHI8,1
Ecolicontig000194772648154,BHI8,1
Ecolicontig00004112217112648,BHI8,1
Ecolicontig0001735624656,BHI8,1
Ecolicontig000343335034516,BHI8,1
Ecolicontig000071016411312,BHI8,1
Ecolicontig000422244523854,BHI8,1
Ecolicontig000342895131752,BHI8,1
Ecolicontig000661181812471,BHI8,1
Ecolicontig00007110932113451,BHI8,1
Ecolicontig000165038752567,BHI8,1
Ecolicontig000236281864122,BHI8,1
Ecolicontig000026285863856,BHI8,1
Ecolicontig000235160452293,BHI8,1
Ecolicontig00019978110689,BHI8,1
Ecolicontig000051906920244,BHI8,1
Ecolicontig000147146272325,BHI8,1
Ecolicontig000135735957856,BHI8,1
Ecolicontig000392297623434,BHI8,1
Ecolicontig000371483316074,BHI8,1
Ecolicontig000274966850606,BHI8,1
Ecolicontig000343451635385,BHI8,1
Ecolicontig0006756966628,BHI8,1
Ecolicontig000343176732984,BHI8,1
Ecolicontig000082765728628,BHI8,1
Ecolicontig000197710079340,BHI8,1
Ecolicontig000217022071932,BHI8,1
Ecolicontig000068707588697,BHI8,1
Ecolicontig000295335854419,BHI8,1
Ecolicontig000196104361900,BHI8,1
Ecolicontig000144278144196,BHI8,1
Ecolicontig0001544186064,BHI8,1
Ecolicontig000044383946118,BHI8,1
Ecolicontig000118063981421,BHI8,1
Ecolicontig000174069441848,BHI8,1
Ecolicontig000064354744650,BHI8,1
Ecolicontig000432020521623,BHI8,1
Ecolicontig000129634497594,BHI8,1
Ecolicontig000182060621796,BHI8,1
Ecolicontig000175368254728,BHI8,1
Ecolicontig0006780519199,BHI8,1
Ecolicontig000204490245978,BHI8,1
Ecolicontig000041836319154,BHI8,1
Ecolicontig000233531336503,BHI8,1
Ecolicontig000706661304,BHI8,1
Ecolicontig000052044322089,BHI8,1
Ecolicontig00001211037211429,BHI9,1
Ecolicontig000453512735732,BHI9,1
Ecolicontig000442962929967,BHI9,1
Ecolicontig000443007130403,BHI9,1
Ecolicontig000152550525948,BHI9,1
Ecolicontig0002256256146,BHI9,1
Ecolicontig000552109321542,BHI9,1
Ecolicontig000505901990,BHI9,1
Ecolicontig000232228622495,BHI9,1
Ecolicontig000223919640200,BHI9,1
Ecolicontig00002143000143332,BHI9,1
Ecolicontig00003202553202828,BHI9,1
Ecolicontig0004136524128,BHI9,1
Ecolicontig000143111831516,BHI9,0
Ecolicontig000037610776679,BHI9,1
Ecolicontig000063182032260,BHI9,1
Ecolicontig0005964287279,BHI9,1
Ecolicontig00008108643108981,BHI9,1
Ecolicontig000371611216339,BHI9,1
Ecolicontig000262354823979,BHI9,1
Ecolicontig00001126901127206,BHI9,1
Ecolicontig000122589826545,BHI9,1
Ecolicontig000102696427467,BHI9,1
Ecolicontig0006985366,BHI9,1
Ecolicontig000293253433202,BHI9,1
Ecolicontig0004052046427,BHI9,1
Ecolicontig00008136790137341,BHI9,1
Ecolicontig000172132822068,BHI9,1
Ecolicontig0009113402665,BHI9,1
Ecolicontig000108170182432,BHI9,1
Ecolicontig00001223263224090,BHI9,1
Ecolicontig0008733503976,BHI9,1
Ecolicontig000182492625177,BHI9,1
Ecolicontig000361711218107,BHI9,1
Ecolicontig0005530423557,BHI9,1
Ecolicontig000108339683911,BHI9,1
Ecolicontig0002893399539,BHI9,1
Ecolicontig000403833940255,BHI9,1
Ecolicontig000221524515592,BHI9,1
Ecolicontig000701074411364,BHI9,1
Ecolicontig000173686537785,BHI9,1
Ecolicontig000191409114573,BHI9,1
Ecolicontig000392991430978,BHI9,1
Ecolicontig000181060010809,BHI9,1
Ecolicontig000392163222045,BHI9,1
Ecolicontig000185964759922,BHI9,1
Ecolicontig000581975220045,BHI9,1
Ecolicontig000402411424830,BHI9,1
Ecolicontig00008135347135646,BHI9,1
Ecolicontig000041051111020,BHI9,1
Ecolicontig000175580756133,BHI9,1
Ecolicontig00004124412124747,BHI9,1
Ecolicontig00003106892107383,BHI9,1
Ecolicontig000413617936688,BHI9,1
Ecolicontig000551938419788,BHI9,1
Ecolicontig0007642764527,BHI9,1
Ecolicontig00006129169129741,BHI9,1
Ecolicontig00021674859,BHI9,1
Ecolicontig00010110642111607,BHI9,1
Ecolicontig000027047871362,BHI9,1
Ecolicontig000125124852201,BHI9,1
Ecolicontig0000470868057,BHI9,1
Ecolicontig000462088321671,BHI9,1
Ecolicontig0001314382079,BHI9,1
Ecolicontig000401343415101,BHI9,1
Ecolicontig0007952255491,BHI9,1
Ecolicontig0002218822316,BHI9,1
Ecolicontig0006791969813,BHI9,1
Ecolicontig00007128045128839,BHI9,1
Ecolicontig000116579467014,BHI9,1
Ecolicontig000221686917450,BHI9,1
Ecolicontig000102581426560,BHI9,1
Ecolicontig000491650018140,BHI9,1
Ecolicontig000099295694254,BHI9,1
Ecolicontig000254474245692,BHI9,1
Ecolicontig00001224195225358,BHI9,1
Ecolicontig000433001154,BHI9,1
Ecolicontig0007944095221,BHI9,1
Ecolicontig000117963680418,BHI9,1
Ecolicontig00006107825108829,BHI9,1
Ecolicontig00004151826153079,BHI9,1
Ecolicontig000092098521446,BHI9,1
Ecolicontig00008122244123104,BHI9,1
Ecolicontig000182599527539,BHI9,1
Ecolicontig0005153485926,BHI9,1
Ecolicontig000046464665359,BHI9,1
Ecolicontig000119275593957,BHI9,1
Ecolicontig000621310813461,BHI9,1
Ecolicontig000093302034372,BHI9,1
Ecolicontig0001369728414,BHI9,1
Ecolicontig000253080531239,BHI9,1
Ecolicontig000403548236069,BHI9,1
Ecolicontig000125315953893,BHI9,1
Ecolicontig000125442855669,BHI9,1
Ecolicontig000241283414465,BHI9,1
Ecolicontig000441497115405,BHI9,1
Ecolicontig000542680628095,BHI9,1
Ecolicontig000147005371435,BHI9,1
Ecolicontig00004122859124142,BHI9,1
Ecolicontig000165448455587,BHI9,1
Ecolicontig000011676817421,BHI9,1
Ecolicontig000147393074463,BHI9,1
Ecolicontig000283395834752,BHI9,1
Ecolicontig000115895959891,BHI9,1
Ecolicontig000342803428750,BHI9,1
Ecolicontig00003120053120937,BHI9,1
Ecolicontig000925011916,BHI9,1
Ecolicontig000088289183934,BHI9,1
Ecolicontig00003150419150679,BHI9,1
Ecolicontig000183209033286,BHI9,1
Ecolicontig000016646966972,BHI9,1
Ecolicontig00010118981120273,BHI9,1
Ecolicontig000542810729696,BHI9,1
Ecolicontig000149033891228,BHI9,1
Ecolicontig00007107118108575,BHI9,1
Ecolicontig000195008550648,BHI9,1
Ecolicontig000135959760262,BHI9,1
Ecolicontig0000788879708,BHI9,1
Ecolicontig000283751738341,BHI9,1
Ecolicontig000342625228018,BHI9,1
Ecolicontig00085296901,BHI9,1
Ecolicontig000194772648154,BHI9,1
Ecolicontig00004112217112648,BHI9,1
Ecolicontig0001735624656,BHI9,1
Ecolicontig000343335034516,BHI9,1
Ecolicontig000071016411312,BHI9,1
Ecolicontig000422244523854,BHI9,1
Ecolicontig000342895131752,BHI9,1
Ecolicontig000661181812471,BHI9,1
Ecolicontig00007110932113451,BHI9,1
Ecolicontig000165038752567,BHI9,1
Ecolicontig000236281864122,BHI9,1
Ecolicontig000026285863856,BHI9,1
Ecolicontig000235160452293,BHI9,1
Ecolicontig00019978110689,BHI9,1
Ecolicontig000051906920244,BHI9,1
Ecolicontig000147146272325,BHI9,1
Ecolicontig000135735957856,BHI9,1
Ecolicontig000392297623434,BHI9,1
Ecolicontig000371483316074,BHI9,1
Ecolicontig000274966850606,BHI9,1
Ecolicontig000343451635385,BHI9,1
Ecolicontig0006756966628,BHI9,1
Ecolicontig000343176732984,BHI9,1
Ecolicontig000082765728628,BHI9,1
Ecolicontig000197710079340,BHI9,1
Ecolicontig000217022071932,BHI9,1
Ecolicontig000068707588697,BHI9,1
Ecolicontig000295335854419,BHI9,1
Ecolicontig000196104361900,BHI9,1
Ecolicontig000144278144196,BHI9,1
Ecolicontig0001544186064,BHI9,1
Ecolicontig000044383946118,BHI9,1
Ecolicontig000118063981421,BHI9,1
Ecolicontig000174069441848,BHI9,1
Ecolicontig000064354744650,BHI9,1
Ecolicontig000432020521623,BHI9,1
Ecolicontig000129634497594,BHI9,1
Ecolicontig000182060621796,BHI9,1
Ecolicontig000175368254728,BHI9,1
Ecolicontig0006780519199,BHI9,1
Ecolicontig000204490245978,BHI9,1
Ecolicontig000041836319154,BHI9,1
Ecolicontig000233531336503,BHI9,1
Ecolicontig000706661304,BHI9,1
Ecolicontig000052044322089,BHI9,1
Ecolicontig00001211037211429,BHI10,1
Ecolicontig000453512735732,BHI10,1
Ecolicontig000442962929967,BHI10,1
Ecolicontig000443007130403,BHI10,1
Ecolicontig000152550525948,BHI10,1
Ecolicontig0002256256146,BHI10,1
Ecolicontig000552109321542,BHI10,1
Ecolicontig000505901990,BHI10,1
Ecolicontig000232228622495,BHI10,1
Ecolicontig000223919640200,BHI10,1
Ecolicontig00002143000143332,BHI10,1
Ecolicontig00003202553202828,BHI10,1
Ecolicontig0004136524128,BHI10,1
Ecolicontig000143111831516,BHI10,1
Ecolicontig000037610776679,BHI10,1
Ecolicontig000063182032260,BHI10,1
Ecolicontig0005964287279,BHI10,1
Ecolicontig00008108643108981,BHI10,1
Ecolicontig000371611216339,BHI10,1
Ecolicontig000262354823979,BHI10,1
Ecolicontig00001126901127206,BHI10,1
Ecolicontig000122589826545,BHI10,1
Ecolicontig000102696427467,BHI10,1
Ecolicontig0006985366,BHI10,1
Ecolicontig000293253433202,BHI10,1
Ecolicontig0004052046427,BHI10,1
Ecolicontig00008136790137341,BHI10,1
Ecolicontig000172132822068,BHI10,1
Ecolicontig0009113402665,BHI10,1
Ecolicontig000108170182432,BHI10,1
Ecolicontig00001223263224090,BHI10,1
Ecolicontig0008733503976,BHI10,1
Ecolicontig000182492625177,BHI10,1
Ecolicontig000361711218107,BHI10,1
Ecolicontig0005530423557,BHI10,1
Ecolicontig000108339683911,BHI10,1
Ecolicontig0002893399539,BHI10,1
Ecolicontig000403833940255,BHI10,1
Ecolicontig000221524515592,BHI10,1
Ecolicontig000701074411364,BHI10,1
Ecolicontig000173686537785,BHI10,1
Ecolicontig000191409114573,BHI10,1
Ecolicontig000392991430978,BHI10,1
Ecolicontig000181060010809,BHI10,1
Ecolicontig000392163222045,BHI10,1
Ecolicontig000185964759922,BHI10,1
Ecolicontig000581975220045,BHI10,1
Ecolicontig000402411424830,BHI10,1
Ecolicontig00008135347135646,BHI10,1
Ecolicontig000041051111020,BHI10,1
Ecolicontig000175580756133,BHI10,1
Ecolicontig00004124412124747,BHI10,1
Ecolicontig00003106892107383,BHI10,1
Ecolicontig000413617936688,BHI10,1
Ecolicontig000551938419788,BHI10,1
Ecolicontig0007642764527,BHI10,1
Ecolicontig00006129169129741,BHI10,1
Ecolicontig00021674859,BHI10,1
Ecolicontig00010110642111607,BHI10,1
Ecolicontig000027047871362,BHI10,1
Ecolicontig000125124852201,BHI10,1
Ecolicontig0000470868057,BHI10,1
Ecolicontig000462088321671,BHI10,1
Ecolicontig0001314382079,BHI10,1
Ecolicontig000401343415101,BHI10,1
Ecolicontig0007952255491,BHI10,1
Ecolicontig0002218822316,BHI10,1
Ecolicontig0006791969813,BHI10,1
Ecolicontig00007128045128839,BHI10,1
Ecolicontig000116579467014,BHI10,1
Ecolicontig000221686917450,BHI10,1
Ecolicontig000102581426560,BHI10,1
Ecolicontig000491650018140,BHI10,1
Ecolicontig000099295694254,BHI10,1
Ecolicontig000254474245692,BHI10,1
Ecolicontig00001224195225358,BHI10,0
Ecolicontig000433001154,BHI10,1
Ecolicontig0007944095221,BHI10,1
Ecolicontig000117963680418,BHI10,1
Ecolicontig00006107825108829,BHI10,1
Ecolicontig00004151826153079,BHI10,1
Ecolicontig000092098521446,BHI10,1
Ecolicontig00008122244123104,BHI10,1
Ecolicontig000182599527539,BHI10,1
Ecolicontig0005153485926,BHI10,1
Ecolicontig000046464665359,BHI10,1
Ecolicontig000119275593957,BHI10,1
Ecolicontig000621310813461,BHI10,1
Ecolicontig000093302034372,BHI10,1
Ecolicontig0001369728414,BHI10,1
Ecolicontig000253080531239,BHI10,1
Ecolicontig000403548236069,BHI10,1
Ecolicontig000125315953893,BHI10,1
Ecolicontig000125442855669,BHI10,1
Ecolicontig000241283414465,BHI10,1
Ecolicontig000441497115405,BHI10,1
Ecolicontig000542680628095,BHI10,1
Ecolicontig000147005371435,BHI10,1
Ecolicontig00004122859124142,BHI10,1
Ecolicontig000165448455587,BHI10,1
Ecolicontig000011676817421,BHI10,1
Ecolicontig000147393074463,BHI10,1
Ecolicontig000283395834752,BHI10,1
Ecolicontig000115895959891,BHI10,1
Ecolicontig000342803428750,BHI10,1
Ecolicontig00003120053120937,BHI10,1
Ecolicontig000925011916,BHI10,1
Ecolicontig000088289183934,BHI10,1
Ecolicontig00003150419150679,BHI10,1
Ecolicontig000183209033286,BHI10,1
Ecolicontig000016646966972,BHI10,1
Ecolicontig00010118981120273,BHI10,1
Ecolicontig000542810729696,BHI10,1
Ecolicontig000149033891228,BHI10,1
Ecolicontig00007107118108575,BHI10,1
Ecolicontig000195008550648,BHI10,1
Ecolicontig000135959760262,BHI10,1
Ecolicontig0000788879708,BHI10,0
Ecolicontig000283751738341,BHI10,1
Ecolicontig000342625228018,BHI10,1
Ecolicontig00085296901,BHI10,1
Ecolicontig000194772648154,BHI10,1
Ecolicontig00004112217112648,BHI10,1
Ecolicontig0001735624656,BHI10,1
Ecolicontig000343335034516,BHI10,1
Ecolicontig000071016411312,BHI10,1
Ecolicontig000422244523854,BHI10,1
Ecolicontig000342895131752,BHI10,1
Ecolicontig000661181812471,BHI10,1
Ecolicontig00007110932113451,BHI10,1
Ecolicontig000165038752567,BHI10,1
Ecolicontig000236281864122,BHI10,1
Ecolicontig000026285863856,BHI10,1
Ecolicontig000235160452293,BHI10,1
Ecolicontig00019978110689,BHI10,1
Ecolicontig000051906920244,BHI10,1
Ecolicontig000147146272325,BHI10,1
Ecolicontig000135735957856,BHI10,1
Ecolicontig000392297623434,BHI10,1
Ecolicontig000371483316074,BHI10,1
Ecolicontig000274966850606,BHI10,1
Ecolicontig000343451635385,BHI10,1
Ecolicontig0006756966628,BHI10,1
Ecolicontig000343176732984,BHI10,1
Ecolicontig000082765728628,BHI10,1
Ecolicontig000197710079340,BHI10,1
Ecolicontig000217022071932,BHI10,1
Ecolicontig000068707588697,BHI10,1
Ecolicontig000295335854419,BHI10,1
Ecolicontig000196104361900,BHI10,1
Ecolicontig000144278144196,BHI10,1
Ecolicontig0001544186064,BHI10,1
Ecolicontig000044383946118,BHI10,1
Ecolicontig000118063981421,BHI10,1
Ecolicontig000174069441848,BHI10,1
Ecolicontig000064354744650,BHI10,1
Ecolicontig000432020521623,BHI10,1
Ecolicontig000129634497594,BHI10,1
Ecolicontig000182060621796,BHI10,0
Ecolicontig000175368254728,BHI10,1
Ecolicontig0006780519199,BHI10,1
Ecolicontig000204490245978,BHI10,1
Ecolicontig000041836319154,BHI10,1
Ecolicontig000233531336503,BHI10,1
Ecolicontig000706661304,BHI10,1
Ecolicontig000052044322089,BHI10,1
Ecolicontig00001211037211429,BHI11,1
Ecolicontig000453512735732,BHI11,1
Ecolicontig000442962929967,BHI11,1
Ecolicontig000443007130403,BHI11,1
Ecolicontig000152550525948,BHI11,1
Ecolicontig0002256256146,BHI11,1
Ecolicontig000552109321542,BHI11,1
Ecolicontig000505901990,BHI11,1
Ecolicontig000232228622495,BHI11,1
Ecolicontig000223919640200,BHI11,1
Ecolicontig00002143000143332,BHI11,1
Ecolicontig00003202553202828,BHI11,1
Ecolicontig0004136524128,BHI11,1
Ecolicontig000143111831516,BHI11,1
Ecolicontig000037610776679,BHI11,1
Ecolicontig000063182032260,BHI11,1
Ecolicontig0005964287279,BHI11,1
Ecolicontig00008108643108981,BHI11,1
Ecolicontig000371611216339,BHI11,1
Ecolicontig000262354823979,BHI11,1
Ecolicontig00001126901127206,BHI11,1
Ecolicontig000122589826545,BHI11,1
Ecolicontig000102696427467,BHI11,1
Ecolicontig0006985366,BHI11,1
Ecolicontig000293253433202,BHI11,1
Ecolicontig0004052046427,BHI11,1
Ecolicontig00008136790137341,BHI11,1
Ecolicontig000172132822068,BHI11,1
Ecolicontig0009113402665,BHI11,1
Ecolicontig000108170182432,BHI11,1
Ecolicontig00001223263224090,BHI11,1
Ecolicontig0008733503976,BHI11,1
Ecolicontig000182492625177,BHI11,1
Ecolicontig000361711218107,BHI11,1
Ecolicontig0005530423557,BHI11,1
Ecolicontig000108339683911,BHI11,1
Ecolicontig0002893399539,BHI11,1
Ecolicontig000403833940255,BHI11,1
Ecolicontig000221524515592,BHI11,1
Ecolicontig000701074411364,BHI11,1
Ecolicontig000173686537785,BHI11,1
Ecolicontig000191409114573,BHI11,1
Ecolicontig000392991430978,BHI11,1
Ecolicontig000181060010809,BHI11,1
Ecolicontig000392163222045,BHI11,1
Ecolicontig000185964759922,BHI11,1
Ecolicontig000581975220045,BHI11,1
Ecolicontig000402411424830,BHI11,1
Ecolicontig00008135347135646,BHI11,1
Ecolicontig000041051111020,BHI11,1
Ecolicontig000175580756133,BHI11,0
Ecolicontig00004124412124747,BHI11,1
Ecolicontig00003106892107383,BHI11,1
Ecolicontig000413617936688,BHI11,1
Ecolicontig000551938419788,BHI11,1
Ecolicontig0007642764527,BHI11,1
Ecolicontig00006129169129741,BHI11,1
Ecolicontig00021674859,BHI11,1
Ecolicontig00010110642111607,BHI11,1
Ecolicontig000027047871362,BHI11,1
Ecolicontig000125124852201,BHI11,1
Ecolicontig0000470868057,BHI11,1
Ecolicontig000462088321671,BHI11,1
Ecolicontig0001314382079,BHI11,1
Ecolicontig000401343415101,BHI11,1
Ecolicontig0007952255491,BHI11,1
Ecolicontig0002218822316,BHI11,1
Ecolicontig0006791969813,BHI11,1
Ecolicontig00007128045128839,BHI11,1
Ecolicontig000116579467014,BHI11,1
Ecolicontig000221686917450,BHI11,1
Ecolicontig000102581426560,BHI11,1
Ecolicontig000491650018140,BHI11,1
Ecolicontig000099295694254,BHI11,1
Ecolicontig000254474245692,BHI11,1
Ecolicontig00001224195225358,BHI11,1
Ecolicontig000433001154,BHI11,1
Ecolicontig0007944095221,BHI11,1
Ecolicontig000117963680418,BHI11,1
Ecolicontig00006107825108829,BHI11,1
Ecolicontig00004151826153079,BHI11,1
Ecolicontig000092098521446,BHI11,1
Ecolicontig00008122244123104,BHI11,1
Ecolicontig000182599527539,BHI11,1
Ecolicontig0005153485926,BHI11,1
Ecolicontig000046464665359,BHI11,1
Ecolicontig000119275593957,BHI11,1
Ecolicontig000621310813461,BHI11,1
Ecolicontig000093302034372,BHI11,1
Ecolicontig0001369728414,BHI11,1
Ecolicontig000253080531239,BHI11,1
Ecolicontig000403548236069,BHI11,1
Ecolicontig000125315953893,BHI11,1
Ecolicontig000125442855669,BHI11,1
Ecolicontig000241283414465,BHI11,1
Ecolicontig000441497115405,BHI11,1
Ecolicontig000542680628095,BHI11,1
Ecolicontig000147005371435,BHI11,1
Ecolicontig00004122859124142,BHI11,1
Ecolicontig000165448455587,BHI11,1
Ecolicontig000011676817421,BHI11,1
Ecolicontig000147393074463,BHI11,1
Ecolicontig000283395834752,BHI11,1
Ecolicontig000115895959891,BHI11,1
Ecolicontig000342803428750,BHI11,1
Ecolicontig00003120053120937,BHI11,1
Ecolicontig000925011916,BHI11,1
Ecolicontig000088289183934,BHI11,1
Ecolicontig00003150419150679,BHI11,1
Ecolicontig000183209033286,BHI11,1
Ecolicontig000016646966972,BHI11,1
Ecolicontig00010118981120273,BHI11,1
Ecolicontig000542810729696,BHI11,1
Ecolicontig000149033891228,BHI11,1
Ecolicontig00007107118108575,BHI11,1
Ecolicontig000195008550648,BHI11,1
Ecolicontig000135959760262,BHI11,1
Ecolicontig0000788879708,BHI11,1
Ecolicontig000283751738341,BHI11,1
Ecolicontig000342625228018,BHI11,1
Ecolicontig00085296901,BHI11,1
Ecolicontig000194772648154,BHI11,1
Ecolicontig00004112217112648,BHI11,1
Ecolicontig0001735624656,BHI11,1
Ecolicontig000343335034516,BHI11,1
Ecolicontig000071016411312,BHI11,1
Ecolicontig000422244523854,BHI11,1
Ecolicontig000342895131752,BHI11,1
Ecolicontig000661181812471,BHI11,1
Ecolicontig00007110932113451,BHI11,1
Ecolicontig000165038752567,BHI11,1
Ecolicontig000236281864122,BHI11,1
Ecolicontig000026285863856,BHI11,1
Ecolicontig000235160452293,BHI11,1
Ecolicontig00019978110689,BHI11,1
Ecolicontig000051906920244,BHI11,1
Ecolicontig000147146272325,BHI11,1
Ecolicontig000135735957856,BHI11,1
Ecolicontig000392297623434,BHI11,1
Ecolicontig000371483316074,BHI11,1
Ecolicontig000274966850606,BHI11,1
Ecolicontig000343451635385,BHI11,1
Ecolicontig0006756966628,BHI11,1
Ecolicontig000343176732984,BHI11,1
Ecolicontig000082765728628,BHI11,1
Ecolicontig000197710079340,BHI11,1
Ecolicontig000217022071932,BHI11,1
Ecolicontig000068707588697,BHI11,1
Ecolicontig000295335854419,BHI11,1
Ecolicontig000196104361900,BHI11,1
Ecolicontig000144278144196,BHI11,1
Ecolicontig0001544186064,BHI11,1
Ecolicontig000044383946118,BHI11,1
Ecolicontig000118063981421,BHI11,1
Ecolicontig000174069441848,BHI11,1
Ecolicontig000064354744650,BHI11,1
Ecolicontig000432020521623,BHI11,1
Ecolicontig000129634497594,BHI11,1
Ecolicontig000182060621796,BHI11,1
Ecolicontig000175368254728,BHI11,1
Ecolicontig0006780519199,BHI11,1
Ecolicontig000204490245978,BHI11,1
Ecolicontig000041836319154,BHI11,1
Ecolicontig000233531336503,BHI11,1
Ecolicontig000706661304,BHI11,1
Ecolicontig000052044322089,BHI11,1
Ecolicontig00001211037211429,BHI12,1
Ecolicontig000453512735732,BHI12,1
Ecolicontig000442962929967,BHI12,1
Ecolicontig000443007130403,BHI12,1
Ecolicontig000152550525948,BHI12,1
Ecolicontig0002256256146,BHI12,1
Ecolicontig000552109321542,BHI12,1
Ecolicontig000505901990,BHI12,1
Ecolicontig000232228622495,BHI12,1
Ecolicontig000223919640200,BHI12,1
Ecolicontig00002143000143332,BHI12,1
Ecolicontig00003202553202828,BHI12,1
Ecolicontig0004136524128,BHI12,1
Ecolicontig000143111831516,BHI12,1
Ecolicontig000037610776679,BHI12,1
Ecolicontig000063182032260,BHI12,1
Ecolicontig0005964287279,BHI12,1
Ecolicontig00008108643108981,BHI12,1
Ecolicontig000371611216339,BHI12,1
Ecolicontig000262354823979,BHI12,1
